"Date","Price","Open","High","Low","Vol.","Change %"
"May 31, 2007","12,690.80","12,634.70","12,761.70","12,332.40","131.36M","1.18%"
"May 30, 2007","12,542.40","12,755.70","12,755.70","12,504.30","109.06M","-1.67%"
"May 29, 2007","12,755.50","12,569.80","12,762.20","12,569.80","100.68M","1.53%"
"May 28, 2007","12,563.70","12,503.50","12,612.10","12,503.50","91.71M","1.13%"
"May 25, 2007","12,423.00","12,534.10","12,534.10","12,335.60","188.26M","-0.89%"
"May 24, 2007","12,534.40","12,671.70","12,671.70","12,534.40","140.05M","-1.28%"
"May 23, 2007","12,697.10","12,596.10","12,734.90","12,572.70","111.63M","0.27%"
"May 22, 2007","12,662.30","12,637.90","12,717.90","12,637.90","145.64M","0.20%"
"May 21, 2007","12,637.60","12,508.40","12,663.80","12,508.40","108.37M","1.36%"
"May 18, 2007","12,468.60","12,564.80","12,571.50","12,430.00","98.45M","-1.74%"
"May 17, 2007","12,688.90","12,560.60","12,688.90","12,550.30","143.10M","1.54%"
"May 16, 2007","12,496.60","12,504.10","12,530.50","12,427.10","108.22M","0.39%"
"May 15, 2007","12,447.50","12,517.70","12,564.60","12,446.00","141.14M","-1.35%"
"May 14, 2007","12,618.30","12,557.90","12,701.80","12,557.90","106.08M","1.17%"
"May 11, 2007","12,472.10","12,518.40","12,560.10","12,388.30","130.08M","-1.46%"
"May 10, 2007","12,657.00","12,764.50","12,770.70","12,535.10","143.86M","-0.33%"
"May 09, 2007","12,698.90","12,384.50","12,905.70","12,340.20","175.65M","1.99%"
"May 08, 2007","12,450.90","12,596.10","12,605.70","12,426.20","170.50M","-0.95%"
"May 07, 2007","12,570.60","12,402.80","12,586.20","12,385.60","149.03M","2.47%"
"May 04, 2007","12,267.80","12,082.00","12,269.50","12,082.00","139.17M","2.19%"
"May 03, 2007","12,004.50","12,001.30","12,049.60","11,970.70","123.89M","0.40%"
"May 02, 2007","11,957.00","11,788.50","11,957.00","11,784.30","123.40M","1.75%"
"May 01, 2007","11,750.90","11,842.70","11,842.70","11,715.30","109.95M","-1.00%"
"Apr 30, 2007","11,869.10","11,880.60","11,948.40","11,849.20","114.42M","0.15%"
"Apr 27, 2007","11,850.80","11,978.40","11,978.40","11,850.80","193.57M","-1.57%"
"Apr 26, 2007","12,040.20","12,018.30","12,082.10","12,014.10","155.57M","0.54%"
"Apr 24, 2007","11,976.10","12,002.70","12,074.80","11,939.00","175.76M","-0.22%"
