"Date","Price","Open","High","Low","Vol.","Change %"
"May 07, 2008","17,506.50","17,610.00","17,893.90","17,500.00","56.56M","-0.51%"
"May 06, 2008","17,596.80","17,505.20","17,725.30","17,470.10","47.59M","0.56%"
"May 05, 2008","17,499.40","17,012.00","17,511.70","17,008.20","47.14M","3.00%"
"May 02, 2008","16,989.00","16,802.00","16,989.00","16,802.00","55.18M","1.22%"
"May 01, 2008","16,784.60","16,395.90","16,868.70","16,354.20","76.54M","2.47%"
"Apr 30, 2008","16,379.30","15,914.20","16,589.80","15,720.60","81.21M","2.97%"
"Apr 29, 2008","15,906.10","16,031.10","16,113.50","15,865.10","33.74M","-0.76%"
"Apr 28, 2008","16,028.50","16,206.20","16,384.00","15,972.30","46.44M","-1.04%"
"Apr 24, 2008","16,197.60","16,359.30","16,359.30","15,981.40","47.88M","-0.98%"
"Apr 23, 2008","16,357.40","16,014.40","16,403.40","15,958.40","39.69M","2.13%"
"Apr 22, 2008","16,015.50","16,174.40","16,224.40","15,983.50","39.13M","-1.00%"
"Apr 21, 2008","16,177.70","15,668.50","16,209.10","15,666.60","37.39M","3.36%"
"Apr 18, 2008","15,652.10","15,917.90","15,921.60","15,595.20","28.03M","-1.69%"
"Apr 17, 2008","15,921.60","15,675.90","15,951.70","15,673.70","43.68M","1.71%"
"Apr 16, 2008","15,653.30","15,231.40","15,653.30","15,227.80","40.61M","2.87%"
"Apr 15, 2008","15,216.90","14,893.80","15,326.80","14,887.00","52.82M","2.20%"
"Apr 14, 2008","14,889.00","15,177.20","15,177.20","14,803.90","32.51M","-1.99%"
"Apr 11, 2008","15,192.00","15,341.30","15,351.00","15,087.70","25.62M","-0.95%"
"Apr 10, 2008","15,338.10","15,207.00","15,511.60","15,207.00","35.56M","0.85%"
"Apr 09, 2008","15,208.80","15,463.50","15,493.50","15,135.30","25.67M","-1.62%"
"Apr 08, 2008","15,459.20","15,523.70","15,720.60","15,397.70","32.78M","-0.42%"
"Apr 07, 2008","15,524.00","15,321.80","15,622.90","15,321.80","33.12M","1.30%"
"Apr 04, 2008","15,324.10","15,316.20","15,467.40","15,204.70","41.20M","0.08%"
"Apr 03, 2008","15,312.40","15,046.90","15,407.80","15,046.90","44.66M","1.80%"
"Apr 02, 2008","15,041.70","14,949.00","15,253.90","14,947.20","52.97M","0.72%"
"Apr 01, 2008","14,933.80","14,886.40","14,994.20","14,704.90","53.75M","0.39%"
"Mar 31, 2008","14,875.80","14,716.90","14,875.80","14,604.30","54.04M","1.09%"
