"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 08, 2007","7,137.00","7,212.10","7,212.70","7,097.80","271.93M","-1.29%"
"Jun 07, 2007","7,230.00","7,250.90","7,250.90","7,168.60","190.31M","-0.43%"
"Jun 06, 2007","7,261.10","7,297.90","7,308.30","7,236.00","241.29M","-0.47%"
"Jun 05, 2007","7,295.70","7,322.00","7,328.80","7,295.70","248.97M","-0.37%"
"Jun 04, 2007","7,322.60","7,279.10","7,341.80","7,279.10","207.04M","0.73%"
"Jun 01, 2007","7,269.40","7,290.00","7,309.00","7,267.40","255.28M","-0.18%"
"May 31, 2007","7,282.60","7,203.00","7,317.50","7,203.00","379.36M","1.27%"
"May 30, 2007","7,191.20","7,264.50","7,273.50","7,179.30","182.25M","-1.01%"
"May 29, 2007","7,264.30","7,188.30","7,271.20","7,175.20","168.88M","1.04%"
"May 28, 2007","7,189.80","7,221.80","7,256.00","7,169.50","139.66M","-0.35%"
"May 25, 2007","7,215.30","7,238.90","7,240.40","7,192.90","230.57M","-0.48%"
"May 24, 2007","7,250.10","7,332.60","7,332.60","7,243.60","256.54M","-1.16%"
"May 23, 2007","7,335.50","7,315.20","7,371.70","7,301.70","154.84M","0.28%"
"May 22, 2007","7,314.90","7,386.30","7,391.70","7,305.50","193.46M","-0.99%"
"May 21, 2007","7,387.80","7,336.00","7,408.00","7,336.00","135.21M","0.74%"
"May 18, 2007","7,333.40","7,357.80","7,375.40","7,317.50","158.07M","-0.35%"
"May 17, 2007","7,359.50","7,296.10","7,359.50","7,296.10","180.11M","0.90%"
"May 16, 2007","7,294.20","7,277.80","7,305.50","7,247.30","200.70M","0.26%"
"May 15, 2007","7,275.60","7,326.10","7,326.30","7,262.10","158.51M","-0.74%"
"May 14, 2007","7,330.20","7,298.10","7,350.30","7,297.30","120.49M","0.39%"
"May 11, 2007","7,301.70","7,345.70","7,345.70","7,284.40","181.76M","-0.75%"
"May 10, 2007","7,357.20","7,348.00","7,357.20","7,316.70","225.39M","0.18%"
"May 09, 2007","7,344.10","7,348.70","7,385.80","7,324.80","147.99M","-0.05%"
"May 08, 2007","7,348.00","7,382.60","7,383.90","7,326.50","217.09M","-0.40%"
"May 07, 2007","7,377.50","7,372.90","7,378.90","7,330.50","123.73M","0.09%"
"May 04, 2007","7,371.20","7,320.50","7,371.20","7,320.50","199.44M","0.75%"
"May 03, 2007","7,316.40","7,320.60","7,326.30","7,285.60","218.88M","0.00%"
"May 02, 2007","7,316.30","7,219.00","7,316.30","7,219.00","173.25M","1.48%"
"May 01, 2007","7,209.70","7,223.10","7,237.90","7,196.90","144.20M","-0.18%"
"Apr 30, 2007","7,222.70","7,232.80","7,296.80","7,222.70","177.34M","-0.06%"
"Apr 27, 2007","7,227.30","7,288.90","7,289.80","7,219.00","181.50M","-0.97%"
"Apr 26, 2007","7,297.80","7,281.20","7,320.00","7,268.70","176.24M","0.30%"
"Apr 24, 2007","7,275.80","7,295.40","7,340.50","7,253.80","134.98M","-0.26%"
"Apr 23, 2007","7,294.70","7,317.80","7,363.60","7,241.50","143.75M","-0.24%"
"Apr 20, 2007","7,312.20","7,260.70","7,328.50","7,260.50","196.70M","0.78%"
"Apr 19, 2007","7,255.90","7,338.50","7,338.50","7,241.80","237.19M","-1.13%"
"Apr 18, 2007","7,338.80","7,278.80","7,382.70","7,276.10","337.98M","0.83%"
"Apr 17, 2007","7,278.10","7,246.00","7,309.40","7,243.50","215.16M","0.61%"
"Apr 16, 2007","7,234.30","7,169.00","7,254.60","7,167.90","157.78M","1.03%"
"Apr 13, 2007","7,160.40","7,184.10","7,222.40","7,135.40","220.36M","-0.21%"
"Apr 12, 2007","7,175.70","7,172.20","7,191.00","7,145.30","151.49M","0.05%"
"Apr 11, 2007","7,172.30","7,152.80","7,193.30","7,143.10","149.80M","0.31%"
"Apr 10, 2007","7,150.10","7,064.70","7,154.30","7,064.70","130.81M","1.31%"
"Apr 05, 2007","7,057.70","7,082.30","7,082.40","7,039.40","81.17M","-0.37%"
"Apr 04, 2007","7,083.60","7,012.90","7,087.50","7,012.60","157.60M","1.14%"
"Apr 03, 2007","7,003.50","6,889.00","7,003.50","6,888.50","208.94M","1.81%"
"Apr 02, 2007","6,878.90","6,963.30","6,963.70","6,878.90","153.05M","-1.23%"
"Mar 30, 2007","6,964.30","6,937.90","6,976.90","6,937.90","239.51M","0.44%"
"Mar 29, 2007","6,933.90","6,876.20","6,936.40","6,857.50","165.47M","0.77%"
"Mar 28, 2007","6,880.80","6,930.80","6,952.80","6,871.90","190.56M","-0.81%"
"Mar 27, 2007","6,936.80","7,000.40","7,000.40","6,936.80","176.36M","-0.96%"
"Mar 26, 2007","7,004.10","7,003.30","7,028.90","6,991.40","128.04M","0.07%"
"Mar 23, 2007","6,998.90","7,000.00","7,014.90","6,976.40","157.79M","-0.03%"
"Mar 22, 2007","7,000.70","6,898.80","7,000.70","6,898.80","174.23M","1.70%"
"Mar 21, 2007","6,883.60","6,916.60","6,948.20","6,876.30","131.67M","-0.38%"
"Mar 20, 2007","6,909.60","6,897.20","6,965.20","6,897.00","131.48M","0.32%"
"Mar 19, 2007","6,887.30","6,859.80","6,913.40","6,826.60","121.16M","0.38%"
"Mar 16, 2007","6,860.90","6,917.30","6,922.40","6,827.20","224.66M","-0.78%"
"Mar 15, 2007","6,914.90","6,801.30","6,920.70","6,799.10","295.17M","2.00%"
"Mar 14, 2007","6,779.00","6,899.70","6,899.70","6,779.00","165.60M","-2.05%"
"Mar 13, 2007","6,921.20","6,969.60","6,993.40","6,910.30","156.45M","-0.64%"
"Mar 12, 2007","6,965.80","6,909.60","6,967.40","6,896.10","128.53M","0.74%"
"Mar 09, 2007","6,914.30","6,907.50","6,940.70","6,892.30","213.70M","0.06%"
"Mar 08, 2007","6,910.20","6,903.60","6,916.50","6,842.60","172.66M","-0.03%"
"Mar 07, 2007","6,912.50","6,881.80","6,925.90","6,866.00","215.44M","0.62%"
"Mar 06, 2007","6,869.70","6,721.20","6,869.70","6,698.00","240.22M","2.27%"
"Mar 05, 2007","6,717.20","6,857.10","6,857.10","6,717.20","211.01M","-2.12%"
"Mar 02, 2007","6,862.70","6,900.10","6,922.70","6,859.00","210.23M","-0.53%"
"Mar 01, 2007","6,899.20","6,959.00","6,979.60","6,894.60","217.80M","-0.69%"
"Feb 28, 2007","6,947.00","7,105.60","7,105.60","6,906.10","229.00M","-2.24%"
"Feb 27, 2007","7,105.90","7,180.10","7,185.20","7,103.40","211.62M","-1.00%"
"Feb 26, 2007","7,177.60","7,196.00","7,196.10","7,151.50","173.47M","-0.28%"
"Feb 23, 2007","7,197.70","7,193.40","7,214.40","7,184.70","275.92M","0.01%"
"Feb 22, 2007","7,196.80","7,090.00","7,196.80","7,087.70","251.55M","1.57%"
"Feb 21, 2007","7,085.50","7,107.90","7,118.10","7,082.60","168.97M","-0.28%"
"Feb 20, 2007","7,105.60","7,112.40","7,123.20","7,092.40","125.06M","-0.05%"
"Feb 19, 2007","7,109.10","7,069.30","7,133.40","7,050.60","119.58M","0.61%"
"Feb 16, 2007","7,066.10","7,124.60","7,127.30","7,046.20","209.16M","-0.81%"
"Feb 15, 2007","7,124.00","7,104.30","7,138.10","7,101.30","193.69M","0.39%"
"Feb 14, 2007","7,096.40","7,115.60","7,137.90","7,091.80","161.79M","-0.18%"
"Feb 13, 2007","7,109.20","7,081.10","7,113.70","7,071.80","170.11M","0.43%"
"Feb 12, 2007","7,078.70","7,108.00","7,108.00","7,067.20","156.63M","-0.47%"
"Feb 09, 2007","7,112.20","7,105.20","7,124.40","7,076.30","160.68M","0.17%"
"Feb 08, 2007","7,099.80","7,077.80","7,108.40","7,059.00","200.77M","0.36%"
"Feb 07, 2007","7,074.30","7,096.90","7,113.90","7,060.30","157.50M","-0.18%"
"Feb 06, 2007","7,087.00","7,030.10","7,092.80","7,025.80","213.92M","0.94%"
"Feb 05, 2007","7,021.20","7,033.80","7,042.40","7,005.40","170.55M","-0.18%"
"Feb 02, 2007","7,034.00","7,035.50","7,055.40","7,017.70","162.76M","0.10%"
"Feb 01, 2007","7,027.20","6,977.10","7,029.70","6,976.20","248.77M","0.84%"
"Jan 31, 2007","6,969.00","7,020.30","7,036.00","6,969.00","218.04M","-0.73%"
"Jan 30, 2007","7,020.20","6,943.20","7,020.20","6,943.20","218.11M","1.11%"
"Jan 29, 2007","6,943.30","6,941.20","6,959.40","6,920.10","177.63M","0.10%"
"Jan 25, 2007","6,936.40","6,936.70","6,991.50","6,933.60","245.99M","0.14%"
"Jan 24, 2007","6,926.90","6,906.30","6,932.60","6,890.80","189.51M","0.42%"
"Jan 23, 2007","6,898.20","6,881.30","6,906.90","6,854.40","142.90M","0.21%"
"Jan 22, 2007","6,883.70","6,814.00","6,895.00","6,814.00","161.59M","1.16%"
"Jan 19, 2007","6,805.10","6,785.00","6,805.40","6,759.60","173.92M","0.23%"
"Jan 18, 2007","6,789.30","6,761.50","6,793.00","6,755.20","181.64M","0.57%"
"Jan 17, 2007","6,750.60","6,791.80","6,800.70","6,750.60","152.15M","-0.63%"
"Jan 16, 2007","6,793.20","6,809.50","6,838.70","6,791.50","156.87M","-0.24%"
"Jan 15, 2007","6,809.40","6,783.10","6,811.40","6,751.10","79.97M","0.43%"
"Jan 12, 2007","6,780.20","6,706.90","6,780.20","6,706.30","144.46M","1.24%"
"Jan 11, 2007","6,697.10","6,661.00","6,710.80","6,649.90","142.66M","0.69%"
"Jan 10, 2007","6,651.40","6,729.90","6,737.10","6,651.40","148.24M","-1.12%"
"Jan 09, 2007","6,726.40","6,653.90","6,728.30","6,651.30","165.92M","1.35%"
"Jan 08, 2007","6,636.80","6,713.40","6,715.40","6,629.40","145.82M","-1.24%"
