"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 29, 2010","8,733.08","8,665.90","8,733.10","8,632.60","18.74M","0.77%"
"Nov 26, 2010","8,665.92","8,600.90","8,688.50","8,593.40","18.47M","0.75%"
"Nov 25, 2010","8,601.18","8,595.60","8,616.00","8,555.30","19.76M","0.08%"
"Nov 24, 2010","8,594.30","8,544.80","8,612.40","8,524.20","38.63M","0.54%"
"Nov 23, 2010","8,548.40","8,564.90","8,600.80","8,497.70","32.85M","-0.51%"
"Nov 22, 2010","8,591.99","8,496.20","8,630.90","8,492.90","13.90M","1.15%"
"Nov 19, 2010","8,493.90","8,479.00","8,517.50","8,454.10","16.32M","0.17%"
"Nov 18, 2010","8,479.34","8,379.20","8,493.90","8,377.80","25.29M","1.16%"
"Nov 17, 2010","8,382.50","8,426.80","8,427.80","8,334.50","24.02M","-0.58%"
"Nov 16, 2010","8,431.05","8,493.30","8,493.30","8,374.50","14.86M","-0.72%"
"Nov 15, 2010","8,492.37","8,429.40","8,511.30","8,401.40","13.36M","0.76%"
"Nov 12, 2010","8,428.08","8,458.50","8,522.90","8,420.20","26.01M","-0.60%"
"Nov 11, 2010","8,479.21","8,430.30","8,538.30","8,410.80","16.59M","0.57%"
"Nov 10, 2010","8,430.99","8,455.80","8,485.80","8,356.30","25.10M","-0.33%"
"Nov 09, 2010","8,458.72","8,457.10","8,461.40","8,401.60","15.34M","0.00%"
"Nov 08, 2010","8,458.71","8,393.60","8,481.90","8,367.00","13.44M","0.78%"
"Nov 05, 2010","8,393.00","8,365.30","8,420.50","8,327.90","20.06M","0.34%"
"Nov 04, 2010","8,364.68","8,257.80","8,364.70","8,221.20","32.64M","1.30%"
"Nov 03, 2010","8,257.46","8,165.60","8,259.70","8,145.80","15.60M","1.13%"
"Nov 02, 2010","8,165.23","8,196.90","8,198.20","8,136.60","21.71M","-0.42%"
"Nov 01, 2010","8,199.83","8,178.40","8,211.00","8,157.60","30.06M","0.25%"
"Oct 29, 2010","8,179.34","8,223.70","8,250.70","8,163.30","32.76M","-0.53%"
"Oct 28, 2010","8,223.04","8,189.20","8,247.10","8,171.70","20.82M","0.38%"
"Oct 27, 2010","8,191.53","8,225.00","8,238.60","8,168.20","23.48M","-0.40%"
"Oct 26, 2010","8,224.06","8,217.90","8,254.00","8,208.00","18.32M","0.09%"
"Oct 25, 2010","8,216.55","8,197.50","8,247.40","8,164.70","16.33M","0.22%"
"Oct 22, 2010","8,198.11","8,122.90","8,198.10","8,114.40","19.37M","0.96%"
"Oct 21, 2010","8,120.24","8,086.30","8,148.00","8,046.50","35.83M","0.46%"
"Oct 20, 2010","8,083.04","8,016.80","8,084.10","8,011.80","23.45M","0.78%"
"Oct 19, 2010","8,020.38","8,008.90","8,036.20","7,948.90","28.82M","0.10%"
"Oct 18, 2010","8,012.52","8,051.50","8,051.50","7,982.60","16.66M","-0.52%"
"Oct 15, 2010","8,054.41","8,040.70","8,066.10","8,011.10","20.08M","0.17%"
"Oct 14, 2010","8,041.04","8,081.40","8,110.40","8,018.90","36.47M","-0.45%"
"Oct 13, 2010","8,077.52","8,054.50","8,111.10","8,006.00","20.90M","0.38%"
