"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 14, 2009","1,177.00","1,155.40","1,186.40","1,153.80","40.44M","2.15%"
"Apr 09, 2009","1,152.20","1,133.70","1,152.50","1,133.30","42.06M","1.78%"
"Apr 08, 2009","1,132.10","1,158.80","1,158.80","1,129.90","45.63M","-2.34%"
"Apr 07, 2009","1,159.20","1,165.10","1,167.00","1,154.50","60.14M","-0.50%"
"Apr 06, 2009","1,165.00","1,138.10","1,167.60","1,137.80","63.41M","2.48%"
"Apr 03, 2009","1,136.80","1,151.10","1,163.70","1,136.50","64.21M","-1.15%"
"Apr 02, 2009","1,150.00","1,114.30","1,156.10","1,114.30","77.78M","3.35%"
"Apr 01, 2009","1,112.70","1,114.10","1,117.50","1,101.00","49.99M","-0.25%"
"Mar 31, 2009","1,115.50","1,104.30","1,121.20","1,089.50","81.79M","0.95%"
"Mar 30, 2009","1,105.00","1,126.40","1,126.50","1,102.40","43.32M","-1.93%"
"Mar 27, 2009","1,126.70","1,109.30","1,130.20","1,109.20","71.57M","1.57%"
"Mar 26, 2009","1,109.30","1,110.60","1,113.70","1,103.50","51.80M","-0.15%"
"Mar 25, 2009","1,111.00","1,089.80","1,112.90","1,083.50","49.86M","1.79%"
"Mar 24, 2009","1,091.50","1,076.40","1,098.20","1,076.40","80.19M","1.70%"
"Mar 23, 2009","1,073.30","1,064.90","1,073.30","1,056.30","46.43M","0.68%"
"Mar 20, 2009","1,066.00","1,079.20","1,079.20","1,057.60","68.22M","-1.28%"
"Mar 19, 2009","1,079.80","1,066.10","1,082.50","1,065.90","125.23M","1.15%"
"Mar 18, 2009","1,067.50","1,049.70","1,072.40","1,049.40","98.14M","1.78%"
"Mar 17, 2009","1,048.80","1,030.20","1,048.80","1,027.90","77.84M","1.75%"
"Mar 16, 2009","1,030.80","1,021.00","1,038.00","1,018.00","77.21M","1.23%"
"Mar 13, 2009","1,018.30","979.20","1,021.90","979.20","67.36M","4.34%"
"Mar 12, 2009","975.90","982.00","983.80","971.50","35.26M","-0.48%"
"Mar 11, 2009","980.60","964.20","982.60","962.30","66.52M","2.11%"
"Mar 10, 2009","960.30","959.40","960.30","943.20","43.00M","0.02%"
"Mar 09, 2009","960.10","963.50","964.60","953.60","28.35M","-0.37%"
"Mar 06, 2009","963.70","967.70","968.10","955.20","45.10M","-0.70%"
"Mar 05, 2009","970.50","970.90","977.40","964.50","59.50M","-0.07%"
"Mar 04, 2009","971.20","985.20","985.40","967.00","42.81M","-1.62%"
"Mar 03, 2009","987.20","987.40","989.80","967.10","58.48M","-0.21%"
"Mar 02, 2009","989.30","999.40","999.50","978.70","91.50M","-1.42%"
"Feb 27, 2009","1,003.60","998.50","1,012.20","989.60","44.34M","0.36%"
"Feb 26, 2009","1,000.00","1,004.10","1,016.00","994.60","43.13M","-0.19%"
"Feb 25, 2009","1,001.90","997.10","1,014.40","997.10","58.15M","0.84%"
"Feb 24, 2009","993.60","997.20","997.90","977.80","53.09M","-0.45%"
"Feb 23, 2009","998.10","1,009.40","1,009.50","982.90","42.70M","-1.14%"
"Feb 20, 2009","1,009.60","1,020.20","1,020.50","997.30","52.17M","-0.98%"
"Feb 19, 2009","1,019.60","1,014.90","1,030.50","1,003.90","48.32M","0.25%"
"Feb 18, 2009","1,017.10","1,033.20","1,033.20","1,000.90","33.59M","-1.81%"
"Feb 17, 2009","1,035.80","1,051.70","1,058.90","1,029.20","36.39M","-1.40%"
"Feb 16, 2009","1,050.50","1,057.50","1,057.60","1,046.00","20.03M","-0.65%"
"Feb 13, 2009","1,057.40","1,038.00","1,060.80","1,033.40","41.05M","1.75%"
"Feb 12, 2009","1,039.20","1,021.20","1,044.30","1,018.90","36.08M","1.62%"
"Feb 11, 2009","1,022.60","1,032.10","1,032.50","1,005.50","39.97M","-1.35%"
"Feb 10, 2009","1,036.60","1,039.00","1,040.90","1,028.80","32.03M","0.14%"
"Feb 09, 2009","1,035.10","1,026.30","1,044.70","1,026.30","32.18M","1.32%"
"Feb 06, 2009","1,021.60","1,020.50","1,026.60","1,012.20","54.22M","0.30%"
"Feb 05, 2009","1,018.50","1,058.30","1,058.40","1,018.50","42.46M","-3.86%"
"Feb 04, 2009","1,059.40","1,061.70","1,073.30","1,052.50","46.72M","-0.24%"
"Feb 03, 2009","1,062.00","1,059.20","1,088.40","1,059.20","47.04M","0.12%"
"Feb 02, 2009","1,060.70","1,088.30","1,088.30","1,060.70","29.82M","-2.67%"
"Jan 30, 2009","1,089.80","1,094.30","1,095.60","1,064.20","45.39M","-0.70%"
"Jan 29, 2009","1,097.50","1,099.60","1,118.90","1,094.80","40.69M","-0.09%"
"Jan 28, 2009","1,098.50","1,080.40","1,104.30","1,073.40","31.05M","1.46%"
"Jan 27, 2009","1,082.70","1,067.30","1,087.10","1,063.40","32.85M","1.42%"
"Jan 23, 2009","1,067.50","1,110.30","1,110.30","1,067.00","40.11M","-4.12%"
"Jan 22, 2009","1,113.40","1,110.30","1,119.50","1,100.30","27.77M","0.17%"
"Jan 21, 2009","1,111.50","1,128.00","1,128.00","1,100.00","53.30M","-1.54%"
"Jan 20, 2009","1,128.90","1,147.00","1,147.00","1,119.70","27.41M","-1.97%"
"Jan 19, 2009","1,151.60","1,134.30","1,151.60","1,127.80","25.74M","1.78%"
"Jan 16, 2009","1,131.50","1,125.50","1,143.40","1,125.00","32.09M","0.76%"
"Jan 15, 2009","1,123.00","1,170.80","1,170.80","1,120.50","34.04M","-4.66%"
"Jan 14, 2009","1,177.90","1,150.10","1,182.40","1,146.90","36.16M","2.48%"
"Jan 13, 2009","1,149.40","1,169.90","1,169.90","1,139.20","31.08M","-1.84%"
"Jan 12, 2009","1,170.90","1,188.60","1,188.70","1,159.80","21.64M","-1.63%"
"Jan 09, 2009","1,190.30","1,194.20","1,196.40","1,179.50","22.55M","-0.29%"
"Jan 08, 2009","1,193.80","1,213.00","1,213.00","1,184.10","33.47M","-1.89%"
"Jan 07, 2009","1,216.80","1,213.20","1,222.00","1,206.20","31.72M","0.16%"
"Jan 06, 2009","1,214.80","1,209.30","1,231.90","1,206.00","26.30M","0.44%"
"Jan 05, 2009","1,209.50","1,200.20","1,229.00","1,200.00","21.59M","0.93%"
"Jan 02, 2009","1,198.30","1,194.20","1,209.90","1,182.90","12.23M","0.33%"
"Dec 31, 2008","1,194.30","1,173.10","1,194.30","1,172.80","11.66M","1.95%"
"Dec 30, 2008","1,171.40","1,157.90","1,176.80","1,147.20","14.00M","0.93%"
"Dec 29, 2008","1,160.60","1,150.50","1,169.70","1,145.40","15.76M","1.16%"
"Dec 24, 2008","1,147.30","1,127.60","1,147.30","1,127.00","13.15M","1.43%"
"Dec 23, 2008","1,131.10","1,131.20","1,135.40","1,117.60","28.25M","-0.09%"
"Dec 22, 2008","1,132.10","1,126.90","1,141.30","1,126.90","30.32M","0.25%"
"Dec 19, 2008","1,129.30","1,121.50","1,140.30","1,108.80","49.09M","0.59%"
"Dec 18, 2008","1,122.70","1,105.70","1,125.60","1,100.00","110.11M","1.55%"
"Dec 17, 2008","1,105.60","1,114.00","1,124.60","1,100.20","56.57M","-0.67%"
"Dec 16, 2008","1,113.10","1,125.30","1,127.20","1,103.50","53.09M","-1.43%"
"Dec 15, 2008","1,129.20","1,095.40","1,141.20","1,095.40","87.11M","3.44%"
"Dec 12, 2008","1,091.70","1,109.40","1,110.40","1,081.00","38.60M","-1.83%"
"Dec 11, 2008","1,112.10","1,120.30","1,125.50","1,083.10","42.39M","-0.85%"
"Dec 10, 2008","1,121.60","1,133.80","1,135.20","1,110.50","49.26M","-1.27%"
"Dec 09, 2008","1,136.00","1,145.40","1,152.60","1,122.10","56.98M","-0.87%"
"Dec 08, 2008","1,146.00","1,106.60","1,149.10","1,106.60","70.13M","3.75%"
"Dec 05, 2008","1,104.60","1,110.00","1,118.90","1,100.20","54.49M","-0.57%"
"Dec 04, 2008","1,110.90","1,110.20","1,138.20","1,097.60","62.92M","-0.41%"
"Dec 03, 2008","1,115.50","1,091.70","1,131.30","1,090.80","45.31M","2.12%"
"Dec 02, 2008","1,092.30","1,103.30","1,103.30","1,076.00","51.76M","-1.44%"
"Dec 01, 2008","1,108.30","1,106.60","1,121.80","1,102.00","33.72M","0.22%"
"Nov 28, 2008","1,105.90","1,081.10","1,109.00","1,081.10","43.30M","2.33%"
"Nov 27, 2008","1,080.70","1,074.10","1,107.50","1,074.10","46.61M","1.00%"
"Nov 26, 2008","1,070.00","1,100.50","1,100.50","1,070.00","44.02M","-2.69%"
"Nov 25, 2008","1,099.60","1,074.00","1,105.70","1,074.00","49.59M","2.88%"
"Nov 24, 2008","1,068.80","1,076.90","1,087.00","1,054.70","37.60M","-0.79%"
"Nov 21, 2008","1,077.30","1,054.50","1,077.30","1,024.70","62.75M","1.54%"
"Nov 20, 2008","1,061.00","1,085.40","1,085.40","1,037.10","65.03M","-2.88%"
"Nov 19, 2008","1,092.50","1,124.60","1,124.60","1,081.90","64.72M","-2.92%"
"Nov 18, 2008","1,125.40","1,156.30","1,156.70","1,121.00","47.14M","-2.62%"
"Nov 17, 2008","1,155.70","1,184.70","1,184.70","1,154.70","25.03M","-2.65%"
"Nov 14, 2008","1,187.10","1,200.70","1,224.40","1,187.10","28.76M","-0.19%"
"Nov 13, 2008","1,189.40","1,228.40","1,228.40","1,188.80","38.71M","-3.73%"
"Nov 12, 2008","1,235.50","1,247.20","1,250.40","1,225.70","34.09M","-1.14%"
"Nov 11, 2008","1,249.80","1,295.90","1,296.30","1,235.30","36.69M","-4.02%"
"Nov 10, 2008","1,302.20","1,300.10","1,317.80","1,297.40","30.73M","1.03%"
"Nov 07, 2008","1,288.90","1,303.30","1,303.30","1,264.20","39.05M","-1.05%"
"Nov 06, 2008","1,302.60","1,379.50","1,379.50","1,300.20","40.41M","-6.06%"
"Nov 05, 2008","1,386.70","1,359.60","1,391.10","1,358.30","51.63M","2.11%"
