Date,Utilities,Telecommunication_Services,Industrials,Consumer_Discretionary,Consumer_Staple,Energy,Real Estate,Financials,Health_Care,Materials,Information_Technology
"Dec 31, 2015",6942.44,2026.07,4861.33,1995.41,8788.40,8009.88,1291.22,6296.10,19823.64,7025.18,809.50
"Dec 30, 2015",6927.01,2026.84,4858.99,2002.47,8870.64,8079.95,1313.87,6322.67,19953.72,7075.11,815.81
"Dec 29, 2015",6886.45,2000.18,4805.28,1985.36,8829.02,7969.35,1309.21,6249.31,19675.94,7064.18,808.49
"Dec 28, 2015",6817.50,1979.60,4765.90,1957.50,8736.80,7928.40,1291.00,6193.20,19527.20,7000.00,802.10
"Dec 24, 2015",6859.54,1974.40,4770.85,1948.82,8625.69,7963.86,1304.56,6164.66,19418.67,7075.47,797.60
"Dec 23, 2015",6773.48,1962.49,4776.44,1936.16,8500.05,7728.15,1296.95,6092.59,19416.03,6852.40,794.04
"Dec 22, 2015",6770.85,1965.54,4816.03,1936.05,8481.55,7614.22,1294.30,6060.36,19543.52,6696.02,792.69
"Dec 21, 2015",6734.85,1968.76,4764.20,1919.38,8467.80,7559.23,1290.93,6065.99,19366.45,6723.96,784.73
"Dec 20, 2015",6782.50,1978.40,4781.90,1926.40,8465.00,7511.80,1296.00,6055.10,19409.20,6674.90,788.50
"Dec 18, 2015",6781.26,1984.64,4778.28,1917.24,8433.85,7481.69,1299.50,6058.85,19536.83,6686.73,788.67
"Dec 17, 2015",6765.93,1972.56,4763.98,1899.51,8357.92,7520.10,1298.03,6051.54,19530.98,6748.24,798.17
"Dec 16, 2015",6614.42,1934.18,4709.77,1869.78,8256.16,7505.64,1299.17,5963.61,19027.30,6681.14,781.55
"Dec 15, 2015",6585.71,1898.47,4643.28,1827.94,7985.97,7257.70,1252.90,5802.43,19056.69,6475.99,782.70
"Dec 14, 2015",6593.21,1878.16,4643.59,1832.25,7976.91,7300.47,1251.08,5839.09,19063.59,6539.78,774.95
"Dec 13, 2015",6592.00,1875.70,4691.90,1838.20,8021.10,7306.50,1259.40,5872.60,19099.70,6547.20,774.40
"Dec 11, 2015",6696.35,1890.54,4718.79,1859.71,8119.62,7547.42,1267.44,5983.31,19176.83,6683.90,781.71
"Dec 10, 2015",6683.92,1907.89,4764.36,1864.83,8146.17,7591.47,1262.29,5975.55,19114.57,6723.95,778.79
"Dec 09, 2015",6738.86,1929.29,4770.56,1880.52,8197.30,7625.24,1279.09,6063.40,19176.08,6677.47,781.57
"Dec 08, 2015",6719.50,1946.43,4815.20,1892.65,8253.82,7598.50,1288.81,6110.78,19181.17,6670.11,783.88
"Dec 07, 2015",6760.80,1934.64,4782.36,1901.33,8298.63,8113.93,1276.06,6141.91,19152.09,6907.41,789.33
"Dec 06, 2015",6842.10,1956.60,4823.70,1921.00,8423.70,8384.20,1282.10,6204.60,19388.60,6972.40,792.60
"Dec 04, 2015",6713.18,1965.56,4779.66,1884.73,8321.10,8500.71,1262.03,6108.79,19183.11,6869.91,784.64
"Dec 03, 2015",6827.85,2000.32,4849.54,1907.69,8340.69,8559.94,1279.80,6216.40,19434.56,6965.46,792.37
"Dec 02, 2015",6827.31,2001.56,4872.21,1909.17,8401.46,8753.59,1279.90,6227.14,19701.63,7090.83,790.76
"Dec 01, 2015",6842.63,1991.52,4963.05,1916.52,8433.21,8787.63,1293.04,6211.82,19866.24,7106.77,788.80
"Nov 30, 2015",6803.12,1944.35,4921.92,1872.60,8205.18,8658.60,1261.12,6084.29,19722.88,6945.92,781.90
"Nov 29, 2015",6844.40,1958.70,4959.60,1884.20,8302.20,8643.70,1272.90,6137.50,19761.70,7018.40,783.80
"Nov 27, 2015",6859.46,1958.65,4964.68,1878.48,8245.06,8683.62,1270.13,6115.12,19632.00,7114.87,780.70
"Nov 26, 2015",6983.13,1960.96,4957.55,1874.79,8308.68,8590.15,1267.30,6122.55,19649.29,7144.05,787.85
"Nov 25, 2015",6944.42,1942.60,4916.63,1879.69,8362.91,8630.59,1271.55,6077.65,19429.96,7234.97,785.81
"Nov 24, 2015",7006.70,1963.55,4943.18,1890.07,8372.01,8550.91,1288.56,6132.34,19482.20,7273.52,783.96
"Nov 23, 2015",7050.48,1975.91,5004.61,1910.06,8476.56,8587.39,1290.86,6177.49,19656.60,7409.89,788.05
"Nov 22, 2015",7056.50,1965.80,4969.00,1908.50,8454.70,8572.60,1293.00,6147.90,19628.90,7380.80,788.60
"Nov 20, 2015",6994.04,1959.22,4979.15,1905.38,8314.11,8624.67,1282.82,6148.06,19510.23,7485.45,782.78
"Nov 19, 2015",7025.06,1963.86,4961.10,1910.37,8274.88,8720.97,1280.94,6113.69,19585.75,7469.38,772.68
"Nov 18, 2015",6932.04,1929.81,4874.38,1876.10,8054.53,8556.17,1259.34,5981.01,19194.25,7306.94,754.22
"Nov 17, 2015",6873.05,1915.03,4836.55,1863.29,8096.88,8525.83,1251.21,5940.89,19148.25,7414.40,747.76
"Nov 16, 2015",6679.92,1867.62,4733.56,1815.11,7961.95,8220.20,1218.76,5806.01,18774.65,7274.97,736.67
"Nov 15, 2015",6667.70,1862.60,4742.60,1811.00,7986.80,8104.30,1226.80,5820.00,18733.70,7329.60,737.00
"Nov 13, 2015",6711.10,1861.77,4797.86,1828.94,8059.59,8090.59,1237.35,5881.93,18965.53,7329.02,742.23
"Nov 12, 2015",6762.42,1901.32,4839.02,1846.41,8253.23,8379.45,1245.06,5951.15,19147.68,7489.66,737.73
"Nov 11, 2015",6822.44,1919.50,4824.80,1841.65,8274.80,8658.12,1248.07,5904.21,19110.31,7574.33,718.32
"Nov 10, 2015",6763.36,1903.27,4792.02,1831.20,8212.17,8619.64,1242.66,5864.96,18923.94,7654.82,717.70
"Nov 09, 2015",6815.45,1898.97,4826.10,1847.16,8190.17,8614.10,1261.45,5902.81,19001.92,7636.81,732.28
"Nov 08, 2015",6882.70,1919.80,4877.10,1866.10,8260.00,8674.10,1275.90,5973.00,19093.20,7775.20,743.40
"Nov 06, 2015",6964.85,1929.31,4907.37,1866.98,8325.78,8836.56,1295.23,6000.30,19001.04,7932.04,742.00
"Nov 05, 2015",6892.90,1932.47,4847.07,1850.80,8248.89,8942.82,1285.32,5972.39,18764.90,7956.51,741.58
"Nov 04, 2015",6948.28,1934.77,4882.22,1874.19,8336.52,8945.60,1300.48,6048.58,18761.80,8032.52,742.53
"Nov 03, 2015",6978.93,1958.59,4884.19,1877.28,8289.39,8941.24,1292.15,6049.91,18805.73,7957.78,742.46
"Nov 02, 2015",6908.84,1923.54,4840.51,1848.37,8224.75,8716.43,1285.93,5957.09,18509.91,7883.06,726.92
"Nov 01, 2015",6952.50,1941.20,4879.10,1859.10,8303.50,8769.10,1291.80,6015.40,18662.40,7932.20,730.10
"Oct 30, 2015",6935.52,1954.74,4870.70,1863.69,8341.82,8759.15,1299.15,6073.13,18733.01,7949.37,731.37
"Oct 29, 2015",6911.20,1984.00,4809.24,1854.46,8495.06,8683.64,1299.22,6119.90,18554.98,8053.74,727.87
"Oct 28, 2015",6905.64,2012.38,4821.24,1878.49,8976.42,8795.45,1301.72,6178.99,18608.94,8178.78,728.83
"Oct 27, 2015",6839.44,1990.59,4803.41,1883.58,9023.80,8908.57,1298.63,6200.43,18376.52,8248.23,732.29
"Oct 26, 2015",6827.04,1987.09,4792.05,1874.39,8964.05,9118.15,1295.66,6191.74,18157.39,8349.65,734.17
"Oct 25, 2015",6849.00,1996.10,4810.90,1877.20,8980.20,9116.40,1294.00,6208.60,18214.60,8428.40,738.00
"Oct 23, 2015",6868.29,2008.80,4826.08,1875.39,8980.09,9136.34,1288.25,6180.17,18130.53,8357.81,734.87
"Oct 22, 2015",6726.87,1976.51,4751.66,1833.32,8765.37,9053.22,1266.58,6079.25,18070.93,8202.75,719.11
"Oct 21, 2015",6648.67,1969.73,4777.45,1851.35,8767.26,8780.86,1254.20,6050.68,17974.81,8232.81,721.29
"Oct 20, 2015",6645.71,1964.19,4791.51,1844.83,8725.11,8678.51,1261.86,6049.48,18096.74,8128.13,721.64
"Oct 19, 2015",6666.66,1914.98,4777.03,1858.29,8738.03,8970.42,1260.06,6096.65,17936.24,8300.34,723.63
"Oct 18, 2015",6666.60,1951.00,4785.50,1858.10,8770.10,8886.20,1260.10,6109.00,17952.20,8308.50,725.20
"Oct 16, 2015",6715.69,1961.62,4788.05,1858.15,8723.37,8926.66,1264.22,6055.47,17961.36,8389.54,725.90
"Oct 15, 2015",6630.19,1959.81,4750.19,1840.63,8682.15,8845.60,1239.12,5991.01,17851.62,8404.29,725.87
"Oct 14, 2015",6625.77,1975.27,4770.15,1820.87,8633.56,8699.76,1228.41,5953.46,17883.23,8254.76,729.11
"Oct 13, 2015",6642.20,1988.60,4758.33,1804.47,8690.84,8992.66,1232.85,5943.81,17740.08,8289.19,725.17
"Oct 12, 2015",6672.23,2007.13,4723.95,1823.06,8618.42,9247.91,1237.68,5966.44,17669.96,8462.96,724.96
"Oct 11, 2015",6700.40,2011.00,4736.30,1831.10,8631.70,9230.50,1238.50,5967.70,17797.00,8465.10,728.20
"Oct 09, 2015",6790.46,2026.01,4749.69,1845.17,8675.52,9465.52,1251.20,6015.83,17978.34,8492.55,731.35
"Oct 08, 2015",6687.07,2011.10,4693.26,1831.38,8570.59,9256.43,1247.51,5945.28,17891.57,8298.82,720.63
"Oct 07, 2015",6708.17,2030.21,4738.30,1837.32,8590.42,9142.51,1260.17,5933.93,17793.94,8163.23,732.50
"Oct 06, 2015",6626.12,2042.60,4771.81,1835.12,8573.77,8565.97,1263.83,5919.07,17808.66,8032.19,734.53
"Oct 05, 2015",6646.40,2054.47,4786.27,1832.69,8547.31,8498.66,1265.87,5890.65,17829.45,7965.22,741.71
"Oct 04, 2015",6634.30,2043.20,4782.60,1824.10,8551.90,8489.00,1263.00,5895.10,17884.00,7956.90,741.50
"Oct 02, 2015",6502.01,2016.78,4694.53,1793.05,8408.20,8260.41,1242.84,5805.78,17522.53,7697.80,727.23
"Oct 01, 2015",6633.14,2051.39,4726.89,1797.40,8464.77,8313.49,1260.18,5892.09,17794.38,7753.41,730.95
"Sep 30, 2015",6482.92,2013.65,4635.77,1765.87,8310.09,8108.62,1237.82,5787.19,17652.79,7611.57,727.15
"Sep 29, 2015",6489.89,1964.64,4593.52,1741.85,8119.23,8041.83,1212.42,5644.53,17410.88,7435.70,717.02
"Sep 28, 2015",6683.78,2056.76,4747.14,1786.26,8372.94,8617.03,1247.74,5853.86,18039.97,7828.75,732.27
"Sep 25, 2015",6549.16,2030.52,4669.75,1755.63,8289.20,8428.45,1231.76,5764.98,18027.32,7734.96,713.05
"Sep 24, 2015",6558.50,2048.94,4692.53,1739.81,8248.35,8600.80,1233.81,5828.02,18074.70,7704.43,717.17
"Sep 23, 2015",6433.16,2011.87,4610.06,1714.39,8074.91,8498.45,1199.75,5742.81,17773.22,7651.79,710.59
"Sep 22, 2015",6505.69,2025.58,4635.53,1739.83,8227.67,8687.50,1219.21,5887.81,17977.76,7890.76,716.06
"Sep 21, 2015",6408.09,1992.99,4564.06,1731.55,8129.76,8458.83,1208.30,5855.55,17866.63,7910.25,710.82
"Sep 18, 2015",6506.05,2020.93,4633.53,1768.45,8248.53,8665.73,1224.62,5992.51,17988.72,8114.43,718.62
"Sep 17, 2015",6462.35,1999.19,4578.39,1754.21,8235.59,8802.46,1221.41,5957.30,17930.44,8110.27,714.01
"Sep 16, 2015",6423.01,1993.45,4549.93,1739.05,8181.36,8575.40,1208.47,5906.99,17934.79,7969.16,704.39
"Sep 15, 2015",6341.53,1957.33,4493.75,1725.00,8164.04,8356.08,1207.49,5795.15,17713.29,7854.56,696.50
"Sep 14, 2015",6408.49,1977.96,4547.23,1743.79,8220.86,8441.08,1224.21,5904.20,17944.66,7996.15,702.92
"Sep 11, 2015",6342.01,1981.59,4523.68,1734.98,8196.51,8470.46,1215.64,5864.88,17781.84,7972.93,701.34
"Sep 10, 2015",6357.75,2005.39,4527.44,1741.20,8221.33,8605.12,1222.96,5883.98,17977.24,8008.97,700.00
"Sep 09, 2015",6527.85,2067.12,4597.81,1781.07,8372.94,8941.25,1251.79,6044.34,18318.75,8181.54,703.35
"Sep 08, 2015",6554.03,2026.53,4552.92,1753.82,8321.33,8800.98,1239.34,5861.33,18211.62,8074.33,695.21
"Sep 07, 2015",6404.30,1996.37,4530.22,1730.45,8257.80,8581.13,1222.33,5738.05,18171.79,7932.50,691.15
"Sep 04, 2015",6431.61,1995.49,4520.62,1723.09,8284.21,8694.42,1210.27,5746.07,18140.02,7987.74,686.42
"Sep 03, 2015",6337.62,1974.35,4491.15,1712.09,8255.82,8761.48,1208.74,5756.92,18040.84,7914.53,675.72
"Sep 02, 2015",6453.69,2008.27,4551.96,1768.12,8286.91,8883.87,1223.82,5847.53,18288.49,8005.15,676.33
"Sep 01, 2015",6550.53,2012.94,4534.49,1773.12,8341.18,9055.07,1222.56,5822.85,18145.28,8001.56,673.88
"Aug 31, 2015",6699.84,2054.24,4570.76,1805.87,8530.54,9269.24,1241.47,5969.17,18498.70,8151.79,690.51
"Aug 28, 2015",6727.59,2070.39,4577.29,1818.30,8747.55,9376.80,1246.22,6048.36,18596.98,8207.03,694.91
"Aug 27, 2015",6705.41,2095.63,4590.74,1812.52,8654.27,9044.52,1250.57,6058.73,18634.79,7914.74,702.90
"Aug 26, 2015",6518.12,2079.34,4548.72,1786.03,8524.82,8903.92,1231.88,5993.82,18119.56,7892.77,686.14
"Aug 25, 2015",6510.70,2069.09,4546.95,1783.27,8467.25,8660.52,1239.59,5958.86,18172.57,7776.30,673.46
"Aug 24, 2015",6406.13,2086.03,4442.69,1749.23,8302.00,8606.00,1200.17,5737.61,17804.83,7592.51,664.84
"Aug 21, 2015",6516.37,2150.85,4591.11,1812.87,8544.82,9169.87,1236.42,6014.64,18220.00,7958.70,697.65
"Aug 20, 2015",6637.76,2169.61,4625.76,1843.94,8567.25,9223.63,1260.15,6137.77,18560.05,7992.56,700.02
"Aug 19, 2015",6699.17,2197.61,4675.67,1859.89,8619.92,9789.65,1273.51,6245.96,18718.42,8163.49,711.59
"Aug 18, 2015",6669.67,2167.77,4662.66,1860.72,8440.09,9509.02,1257.88,6122.94,18636.41,8118.81,707.00
"Aug 17, 2015",6724.98,2160.02,4663.47,1880.15,8493.12,9679.58,1267.57,6245.02,18711.40,8173.15,691.11
"Aug 14, 2015",6667.93,2155.04,4639.17,1876.54,8559.75,9771.80,1269.04,6217.00,18623.70,8180.39,699.22
"Aug 13, 2015",6629.83,2159.92,4641.04,1864.44,8617.23,10146.66,1266.95,6249.52,18601.17,8260.86,706.07
"Aug 12, 2015",6595.50,2205.90,4659.07,1857.88,8640.85,9994.54,1265.09,6232.16,18643.77,8206.72,733.15
"Aug 11, 2015",6684.98,2232.22,4706.56,1895.73,8794.43,10328.70,1271.80,6301.14,18832.25,8501.34,790.66
"Aug 10, 2015",6757.16,2239.70,4779.12,1899.63,8809.43,10222.61,1282.87,6377.46,19133.87,8412.50,798.64
"Aug 07, 2015",6641.64,2223.57,4730.42,1874.43,8835.72,10204.07,1279.22,6326.50,19196.15,8376.43,793.76
"Aug 06, 2015",6680.11,2262.13,4790.64,1894.77,8957.44,10348.39,1294.98,6528.82,19563.37,8619.42,802.93
"Aug 05, 2015",6742.24,2272.55,4851.96,1900.51,9050.33,10494.49,1303.01,6642.73,19784.09,8582.64,811.01
"Aug 04, 2015",6790.17,2296.14,4862.87,1919.92,9109.36,10660.36,1306.95,6683.80,19877.58,8485.29,811.53
"Aug 03, 2015",6688.34,2278.29,4822.76,1901.17,9024.97,10808.54,1300.78,6656.85,19650.12,8554.89,816.15
"Jul 31, 2015",6761.72,2295.09,4823.99,1896.57,9030.39,10973.38,1305.73,6667.29,19677.60,8631.39,820.54
"Jul 30, 2015",6652.30,2281.09,4802.98,1889.59,9013.46,10996.42,1294.88,6630.76,19235.78,8637.69,812.41
"Jul 29, 2015",6529.15,2267.29,4799.42,1872.40,8836.09,10754.89,1297.98,6588.78,19355.83,8534.75,802.64
"Jul 28, 2015",6525.72,2258.20,4754.72,1855.74,8783.84,10709.85,1287.01,6559.33,19119.22,8406.78,791.15
"Jul 27, 2015",6502.76,2258.37,4786.13,1875.17,8786.83,10620.76,1291.74,6561.08,19066.02,8432.40,800.89
"Jul 24, 2015",6456.26,2248.49,4790.02,1874.55,8784.72,10603.99,1257.77,6523.14,18962.25,8388.77,805.14
"Jul 23, 2015",6427.58,2245.69,4804.14,1891.88,8840.11,10584.22,1264.90,6555.73,19045.61,8441.33,808.48
"Jul 22, 2015",6463.30,2240.81,4797.99,1880.54,8877.70,10676.34,1271.60,6579.47,19052.95,8575.62,810.26
"Jul 21, 2015",6665.66,2272.14,4851.73,1911.10,9001.20,10925.06,1288.83,6682.66,19408.19,8730.21,829.28
"Jul 20, 2015",6651.00,2268.46,4852.08,1897.73,8937.38,10889.78,1282.95,6651.03,19249.48,8757.88,819.43
"Jul 17, 2015",6661.40,2268.16,4834.28,1887.96,8902.06,10985.54,1284.50,6616.42,19095.48,8788.41,800.92
"Jul 16, 2015",6646.44,2279.67,4816.81,1877.63,8857.88,10915.70,1292.89,6628.77,19131.36,8775.85,799.32
"Jul 15, 2015",6632.27,2251.64,4792.93,1868.12,8867.60,11011.86,1281.03,6555.60,19308.69,8755.09,800.31
"Jul 14, 2015",6539.51,2233.08,4744.63,1843.74,8681.92,10743.02,1272.45,6498.38,18967.98,8724.77,797.84
"Jul 13, 2015",6406.68,2200.03,4680.83,1808.93,8499.61,10574.97,1243.43,6387.44,18522.51,8501.84,777.80
"Jul 10, 2015",6409.70,2193.72,4688.59,1813.34,8499.01,10712.99,1248.02,6419.06,18269.44,8572.53,781.93
"Jul 09, 2015",6358.68,2184.38,4692.03,1808.46,8481.87,10623.97,1250.59,6408.71,18309.40,8445.11,778.19
"Jul 08, 2015",6438.85,2179.02,4678.21,1811.26,8515.64,10638.43,1255.54,6428.31,18326.00,8321.26,781.54
"Jul 07, 2015",6512.27,2216.89,4781.20,1853.71,8614.99,10914.36,1260.06,6556.33,18435.78,8587.89,792.96
"Jul 06, 2015",6439.68,2165.28,4680.00,1811.40,8465.02,10768.17,1239.71,6416.35,18091.96,8485.03,785.01
"Jul 03, 2015",6518.45,2171.05,4744.24,1841.40,8579.03,11046.47,1249.78,6471.84,18275.46,8628.41,796.55
"Jul 02, 2015",6536.52,2191.84,4781.54,1852.55,8635.49,11315.82,1260.49,6532.84,18558.69,8778.84,800.79
"Jul 01, 2015",6406.87,2176.93,4713.31,1810.67,8450.19,11086.35,1251.76,6435.01,18340.85,8669.77,784.33
"Jun 30, 2015",6397.40,2174.15,4528.58,1782.33,8400.69,10945.75,1235.51,6364.35,17956.46,8726.25,776.55
"Jun 29, 2015",6403.15,2151.36,4458.99,1768.07,8357.98,10825.43,1228.92,6331.91,17782.77,8680.67,777.83
"Jun 26, 2015",6507.86,2197.01,4536.31,1823.30,8511.68,11083.94,1252.97,6491.87,18142.43,8848.99,790.45
"Jun 25, 2015",6784.08,2227.09,4664.52,1848.02,8462.15,11447.67,1279.74,6563.89,18322.99,9100.12,798.82
"Jun 24, 2015",6866.77,2244.24,4741.57,1877.21,8571.52,11624.83,1297.47,6603.30,18537.27,9205.22,816.21
"Jun 23, 2015",6880.78,2224.65,4765.06,1897.23,8586.79,11592.10,1303.46,6591.59,18502.35,9221.95,811.19
"Jun 22, 2015",6782.06,2189.16,4710.94,1882.13,8551.66,11509.66,1291.08,6490.01,18136.60,9130.02,805.02
"Jun 19, 2015",6703.84,2169.87,4747.41,1881.87,8588.74,11539.23,1266.27,6445.88,18185.10,9160.72,802.51
"Jun 18, 2015",6618.18,2154.08,4667.94,1864.49,8479.38,11373.83,1234.81,6354.72,17919.11,9074.02,796.79
"Jun 17, 2015",6682.89,2165.92,4736.86,1892.20,8641.71,11410.99,1256.18,6444.87,18177.18,9160.50,813.43
"Jun 16, 2015",6618.68,2135.89,4731.43,1884.41,8639.43,11233.87,1244.60,6342.76,18197.95,9090.82,807.34
"Jun 15, 2015",6554.43,2123.20,4767.58,1903.69,8622.34,11379.01,1260.44,6312.98,18318.35,9168.04,812.12
"Jun 12, 2015",6632.69,2136.67,4756.42,1905.12,8662.16,11653.90,1259.25,6295.91,18372.82,9179.08,815.50
"Jun 11, 2015",6575.42,2140.73,4765.73,1909.25,8700.88,11652.25,1255.11,6311.27,18262.95,9230.21,812.30
"Jun 10, 2015",6517.35,2112.92,4735.73,1885.96,8733.14,11417.07,1256.26,6201.19,18211.71,9049.81,808.26
"Jun 09, 2015",6535.51,2131.43,4746.28,1893.28,8670.09,11253.53,1249.79,6187.99,18365.10,9022.15,804.08
"Jun 05, 2015",6576.02,2129.92,4750.53,1920.42,8755.80,11237.28,1251.06,6209.25,18487.79,9113.20,809.19
"Jun 04, 2015",6576.34,2125.77,4725.18,1909.75,8696.39,11251.36,1249.12,6246.41,18303.95,9114.90,813.53
"Jun 03, 2015",6738.82,2157.75,4791.79,1934.99,8832.55,11446.87,1274.54,6333.48,18533.72,9246.24,816.14
"Jun 02, 2015",6816.06,2175.20,4814.45,1963.88,8899.92,11600.17,1286.13,6412.80,18817.40,9231.44,817.02
"Jun 01, 2015",6909.76,2197.01,4911.17,1998.33,8993.87,11823.91,1312.00,6533.48,19003.41,9436.10,828.16
"May 29, 2015",6918.11,2203.74,4958.97,2009.66,9111.46,11815.57,1309.40,6583.49,19039.06,9529.67,837.92
"May 28, 2015",6854.99,2180.17,4925.49,1989.99,9098.75,11666.87,1297.05,6489.67,18970.86,9423.18,830.34
"May 27, 2015",6824.66,2199.11,4950.23,1994.70,9061.97,11690.02,1299.66,6498.40,18940.47,9477.92,830.56
"May 26, 2015",6892.86,2226.04,4968.21,2009.03,9226.84,11823.95,1303.97,6543.94,19135.23,9556.03,825.98
"May 25, 2015",6724.34,2222.66,4952.27,1985.62,9194.83,11740.55,1289.50,6468.79,18984.45,9481.03,819.02
"May 22, 2015",6614.62,2197.90,4884.18,1977.93,9090.04,11603.62,1291.66,6412.29,18756.42,9384.77,814.85
"May 21, 2015",6565.33,2192.33,4856.88,1979.86,9119.32,11391.30,1277.21,6420.74,18832.22,9389.89,816.97
"May 20, 2015",6562.44,2172.71,4806.10,1960.86,9092.08,11190.52,1278.02,6382.28,18445.22,9250.99,811.97
"May 19, 2015",6519.17,2171.84,4753.18,1960.92,9114.53,11340.98,1265.84,6375.90,18174.01,9399.35,802.60
"May 18, 2015",6551.23,2189.18,4790.93,1976.89,9290.45,11458.60,1278.71,6423.01,18113.15,9470.10,805.09
"May 15, 2015",6585.01,2197.91,4819.65,2004.88,9379.06,11573.10,1286.93,6547.99,18327.17,9540.79,809.63
"May 14, 2015",6515.44,2181.13,4770.39,1979.99,9268.22,11653.82,1270.77,6524.34,18080.73,9422.83,806.81
"May 13, 2015",6523.55,2182.41,4771.24,1976.38,9215.30,11667.83,1265.54,6539.74,18301.28,9535.33,805.54
"May 12, 2015",6550.54,2170.01,4723.69,1952.72,9065.43,11580.62,1270.03,6485.99,18261.39,9531.28,801.94
"May 11, 2015",6530.05,2150.47,4674.40,1944.35,8944.06,11554.12,1267.71,6435.36,18325.03,9370.50,788.74
"May 08, 2015",6516.22,2188.15,4668.39,1936.21,9021.70,11384.34,1266.81,6467.95,18400.50,9282.20,788.07
"May 07, 2015",6460.58,2179.19,4638.69,1935.95,9052.40,11753.16,1250.33,6463.86,18409.00,9359.67,785.70
"May 06, 2015",6602.90,2208.70,4694.58,1956.62,9189.34,11919.42,1270.11,6488.65,18438.62,9476.78,795.40
"May 05, 2015",6795.19,2256.07,4768.76,2007.69,9415.63,11942.40,1299.57,6706.94,18759.76,9540.57,801.40
"May 04, 2015",6812.91,2234.09,4764.92,2002.46,9387.36,12001.47,1294.38,6684.89,18690.71,9701.15,804.69
"May 01, 2015",6761.23,2211.22,4734.86,1975.94,9250.03,11925.09,1276.29,6757.61,18506.36,9475.93,796.71
"Apr 30, 2015",6789.23,2207.89,4695.70,1977.50,9317.62,11787.49,1272.26,6735.07,18600.86,9335.91,794.34
"Apr 29, 2015",6773.70,2238.51,4680.42,1989.55,9202.70,11820.44,1285.24,6839.72,18628.72,9391.41,798.00
"Apr 28, 2015",6866.77,2254.31,4727.21,2015.73,9313.33,11977.69,1305.44,7000.35,19130.27,9549.47,815.54
"Apr 27, 2015",6905.23,2259.67,4754.85,2020.97,9263.30,12090.66,1310.84,7039.34,19508.35,9611.20,823.06
"Apr 24, 2015",6827.56,2239.35,4743.85,1997.28,9159.76,11895.91,1302.62,6997.79,19468.69,9455.64,826.28
"Apr 23, 2015",6675.13,2218.55,4680.30,1955.23,9002.19,11583.12,1282.16,6911.91,19381.16,9234.92,818.89
"Apr 22, 2015",6647.58,2214.29,4684.59,1957.66,9051.07,11459.68,1280.52,6929.99,19259.69,9119.36,813.24
"Apr 21, 2015",6689.09,2196.75,4663.16,1962.02,9093.98,11571.42,1290.53,6994.95,19336.69,9179.59,817.37
"Apr 20, 2015",6638.33,2186.46,4644.52,1943.33,9031.67,11611.50,1286.91,6964.44,19219.65,9008.50,799.66
"Apr 17, 2015",6671.24,2178.17,4708.16,1962.43,9155.47,11695.78,1289.31,7011.28,19458.53,9071.22,813.31
"Apr 16, 2015",6724.61,2210.02,4761.00,1994.06,9292.30,11684.55,1314.10,7100.37,19718.92,9166.03,813.58
"Apr 15, 2015",6703.98,2195.38,4764.49,1969.22,9267.93,11511.44,1305.09,7055.64,19778.88,9044.74,811.35
"Apr 14, 2015",6773.75,2227.57,4770.95,2001.62,9346.92,11398.52,1314.07,7128.21,19933.90,8979.84,825.45
"Apr 13, 2015",6777.80,2240.93,4741.14,2011.54,9443.25,11316.16,1318.75,7149.21,19900.46,9015.26,824.47
"Apr 10, 2015",6746.99,2222.29,4768.45,2014.21,9452.92,11257.09,1321.68,7148.97,19767.76,9143.73,832.05
"Apr 09, 2015",6694.80,2218.64,4739.57,2011.12,9300.18,11064.70,1311.60,7105.91,19594.83,9152.31,823.94
"Apr 08, 2015",6677.01,2233.23,4759.34,2005.59,9320.45,11165.71,1318.88,7128.33,19716.64,9268.29,825.26
"Apr 07, 2015",6685.25,2238.81,4726.21,1982.79,9267.03,10891.85,1302.97,7109.44,19604.47,9149.13,825.46
"Apr 02, 2015",6629.97,2235.13,4689.10,1986.08,9249.14,10765.85,1300.91,7082.48,19508.04,9077.74,831.90
"Apr 01, 2015",6615.20,2236.73,4662.09,1964.31,9276.17,10678.17,1288.31,7014.01,19436.43,9053.24,826.06
"Mar 31, 2015",6659.05,2227.68,4667.89,1975.97,9356.25,10862.13,1286.26,7030.17,19378.45,9226.45,827.51
"Mar 30, 2015",6568.16,2219.18,4663.14,1956.11,9303.04,10725.74,1294.91,6996.52,19200.68,9048.03,813.31
"Mar 29, 2015",6570.70,2226.30,4648.10,1954.50,9309.90,10813.10,1297.70,6999.30,19172.10,9054.10,812.60
"Mar 27, 2015",6669.81,2249.48,4700.04,1975.93,9384.30,11241.35,1309.69,7071.98,19235.85,9198.97,825.91
"Mar 26, 2015",6496.08,2221.84,4652.26,1946.83,9224.30,11270.25,1295.37,7030.59,19138.16,9190.87,821.47
"Mar 25, 2015",6548.62,2247.71,4731.38,1977.69,9311.74,11210.32,1324.80,7174.44,19529.36,9298.28,830.55
"Mar 24, 2015",6536.08,2251.02,4738.15,1968.63,9337.80,11283.97,1334.47,7146.26,19630.05,9323.68,837.69
"Mar 23, 2015",6510.68,2240.79,4729.53,1963.69,9291.68,11256.25,1326.56,7146.21,19531.46,9264.17,845.18
"Mar 22, 2015",6499.80,2244.70,4729.80,1957.50,9342.70,11368.20,1326.80,7182.30,19607.90,9267.60,850.90
