"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 16, 2018","6,000.20","6,004.50","6,018.70","5,988.70","29.61M","-0.07%"
"Jul 13, 2018","6,004.50","5,973.30","6,020.30","5,971.60","41.40M","0.52%"
"Jul 12, 2018","5,973.30","5,936.80","6,000.30","5,935.10","53.64M","0.61%"
"Jul 11, 2018","5,936.80","5,980.90","5,997.50","5,936.40","41.33M","-0.74%"
"Jul 10, 2018","5,980.90","5,981.50","5,997.60","5,957.20","35.44M","-0.01%"
"Jul 09, 2018","5,981.50","6,008.50","6,010.20","5,972.20","34.66M","-0.45%"
"Jul 06, 2018","6,008.50","5,979.00","6,016.80","5,962.10","40.17M","0.49%"
"Jul 05, 2018","5,979.00","5,926.60","5,987.70","5,923.10","71.29M","0.88%"
"Jul 04, 2018","5,926.60","5,966.70","5,968.40","5,913.80","42.62M","-0.67%"
"Jul 03, 2018","5,966.70","5,900.80","5,968.40","5,900.80","42.88M","1.12%"
"Jul 02, 2018","5,900.80","5,880.70","5,941.90","5,880.70","49.99M","0.34%"
"Jun 29, 2018","5,880.70","5,909.10","5,930.20","5,876.50","53.03M","-0.48%"
"Jun 28, 2018","5,909.10","5,948.10","5,958.20","5,882.60","44.99M","-0.66%"
"Jun 27, 2018","5,948.10","6,007.90","6,007.90","5,947.20","72.43M","-1.00%"
"Jun 26, 2018","6,007.90","6,035.70","6,035.70","5,965.30","50.30M","-0.46%"
"Jun 25, 2018","6,035.70","6,042.70","6,048.20","6,017.60","36.53M","-0.12%"
"Jun 22, 2018","6,042.70","6,065.30","6,087.30","6,036.70","52.65M","-0.37%"
"Jun 21, 2018","6,065.30","6,028.20","6,085.90","6,023.70","74.50M","0.62%"
"Jun 20, 2018","6,028.20","6,006.70","6,059.20","6,004.80","50.96M","0.36%"
"Jun 19, 2018","6,006.70","6,019.20","6,049.90","6,006.70","43.39M","-0.21%"
"Jun 18, 2018","6,019.20","5,988.60","6,051.80","5,984.70","37.41M","0.51%"
"Jun 15, 2018","5,988.60","5,910.50","6,005.60","5,910.50","87.04M","1.32%"
"Jun 14, 2018","5,910.50","5,935.80","5,979.80","5,892.00","57.17M","-0.43%"
"Jun 13, 2018","5,935.80","5,931.80","5,962.50","5,924.00","46.45M","0.07%"
"Jun 12, 2018","5,931.80","5,848.60","5,939.90","5,848.20","60.95M","1.42%"
"Jun 08, 2018","5,848.60","5,907.00","5,907.00","5,843.60","38.68M","-0.99%"
"Jun 07, 2018","5,907.00","5,877.50","5,910.40","5,859.30","36.29M","0.50%"
"Jun 06, 2018","5,877.50","5,835.10","5,885.30","5,822.90","57.17M","0.73%"
"Jun 05, 2018","5,835.10","5,870.50","5,870.50","5,832.90","44.65M","-0.60%"
"Jun 04, 2018","5,870.50","5,860.10","5,908.70","5,858.50","41.19M","0.18%"
"Jun 01, 2018","5,860.10","5,898.00","5,898.00","5,833.40","40.61M","-0.64%"
"May 31, 2018","5,898.00","5,889.20","5,939.40","5,889.20","84.01M","0.15%"
"May 30, 2018","5,889.20","5,904.00","5,904.00","5,874.00","55.05M","-0.25%"
"May 29, 2018","5,904.00","5,894.40","5,905.30","5,858.40","54.74M","0.16%"
"May 28, 2018","5,894.40","5,824.50","5,906.10","5,824.50","69.39M","1.20%"
"May 25, 2018","5,824.50","5,827.50","5,829.80","5,791.00","40.40M","-0.05%"
"May 24, 2018","5,827.50","5,793.10","5,839.70","5,774.20","33.94M","0.59%"
"May 23, 2018","5,793.10","5,799.20","5,824.20","5,790.60","33.98M","-0.11%"
"May 22, 2018","5,799.20","5,825.50","5,825.50","5,779.20","29.86M","-0.45%"
"May 21, 2018","5,825.50","5,793.60","5,849.90","5,792.30","28.69M","0.55%"
"May 18, 2018","5,793.60","5,811.80","5,816.40","5,777.60","37.62M","-0.31%"
"May 17, 2018","5,811.80","5,884.60","5,884.60","5,783.10","46.54M","-1.24%"
"May 16, 2018","5,884.60","5,927.20","5,935.80","5,884.60","94.22M","-0.72%"
"May 15, 2018","5,927.20","5,986.00","5,986.80","5,922.60","54.60M","-0.98%"
"May 14, 2018","5,986.00","5,941.70","5,986.00","5,941.70","35.77M","0.75%"
"May 11, 2018","5,941.70","5,965.80","5,984.80","5,940.90","36.61M","-0.40%"
"May 10, 2018","5,965.80","6,007.50","6,016.20","5,965.70","40.67M","-0.69%"
"May 09, 2018","6,007.50","5,961.60","6,013.10","5,961.60","36.48M","0.77%"
"May 08, 2018","5,961.60","5,986.40","6,017.10","5,957.90","46.30M","-0.41%"
"May 07, 2018","5,986.40","5,950.90","6,006.00","5,950.90","34.32M","0.60%"
"May 04, 2018","5,950.90","5,986.70","6,013.20","5,947.00","51.84M","-0.60%"
"May 03, 2018","5,986.70","5,940.90","6,001.50","5,940.90","65.72M","0.77%"
"May 02, 2018","5,940.90","5,852.60","5,945.80","5,852.60","63.43M","1.51%"
"May 01, 2018","5,852.60","5,833.70","5,887.50","5,832.70","56.51M","0.32%"
"Apr 30, 2018","5,833.70","5,831.20","5,874.50","5,824.40","48.09M","0.03%"
"Apr 27, 2018","5,832.00","5,794.50","5,833.70","5,794.50","58.15M","0.65%"
"Apr 26, 2018","5,794.50","5,736.30","5,806.30","5,736.30","73.71M","1.01%"
"Apr 24, 2018","5,736.30","5,661.70","5,747.10","5,661.70","42.66M","1.32%"
"Apr 23, 2018","5,661.70","5,674.00","5,677.00","5,651.20","44.48M","-0.22%"
"Apr 20, 2018","5,674.00","5,668.00","5,674.50","5,650.00","29.80M","0.11%"
"Apr 19, 2018","5,668.00","5,663.00","5,686.60","5,658.70","60.99M","0.09%"
"Apr 18, 2018","5,663.00","5,644.10","5,677.70","5,644.10","28.86M","0.33%"
"Apr 17, 2018","5,644.10","5,618.60","5,659.60","5,618.60","28.59M","0.45%"
"Apr 16, 2018","5,618.60","5,602.30","5,622.40","5,589.90","27.56M","0.29%"
"Apr 13, 2018","5,602.30","5,593.90","5,622.70","5,585.00","32.03M","0.15%"
"Apr 12, 2018","5,593.90","5,651.90","5,651.90","5,580.90","45.20M","-1.03%"
"Apr 11, 2018","5,651.90","5,669.90","5,669.90","5,620.60","39.56M","-0.32%"
"Apr 10, 2018","5,669.90","5,620.40","5,669.90","5,596.40","40.96M","0.88%"
"Apr 09, 2018","5,620.40","5,589.10","5,627.80","5,579.30","33.61M","0.56%"
"Apr 06, 2018","5,589.10","5,571.50","5,599.40","5,549.60","37.37M","0.32%"
"Apr 05, 2018","5,571.50","5,557.40","5,586.70","5,547.20","38.67M","0.25%"
"Apr 04, 2018","5,557.40","5,574.70","5,578.10","5,531.60","46.53M","-0.31%"
"Apr 03, 2018","5,574.70","5,642.20","5,642.20","5,569.80","44.56M","-1.20%"
"Mar 29, 2018","5,642.20","5,662.00","5,672.90","5,631.90","56.46M","-0.35%"
"Mar 28, 2018","5,662.00","5,666.60","5,673.70","5,645.20","49.20M","-0.08%"
"Mar 27, 2018","5,666.60","5,587.40","5,680.00","5,587.40","48.78M","1.42%"
"Mar 26, 2018","5,587.40","5,598.30","5,601.90","5,555.40","53.75M","-0.19%"
"Mar 23, 2018","5,598.30","5,685.40","5,685.40","5,596.10","50.08M","-1.53%"
"Mar 22, 2018","5,685.40","5,736.50","5,740.80","5,679.20","97.17M","-0.89%"
"Mar 21, 2018","5,736.50","5,745.30","5,751.20","5,717.10","60.26M","-0.15%"
"Mar 20, 2018","5,745.30","5,766.10","5,778.00","5,721.60","40.12M","-0.36%"
"Mar 19, 2018","5,766.10","5,755.10","5,800.60","5,736.40","41.79M","0.19%"
"Mar 16, 2018","5,755.10","5,719.30","5,774.10","5,719.30","95.87M","0.63%"
"Mar 15, 2018","5,719.30","5,721.30","5,746.20","5,685.30","63.54M","-0.03%"
"Mar 14, 2018","5,721.30","5,751.40","5,751.40","5,703.50","42.96M","-0.52%"
"Mar 13, 2018","5,751.40","5,768.10","5,768.10","5,716.90","49.07M","-0.29%"
"Mar 12, 2018","5,768.10","5,730.20","5,789.60","5,730.20","36.86M","0.66%"
"Mar 09, 2018","5,730.20","5,665.20","5,735.90","5,665.10","44.44M","1.15%"
"Mar 08, 2018","5,665.20","5,605.60","5,670.00","5,605.60","49.31M","1.06%"
"Mar 07, 2018","5,605.60","5,664.90","5,664.90","5,598.10","48.50M","-1.05%"
"Mar 06, 2018","5,664.90","5,595.50","5,687.00","5,595.50","56.65M","1.24%"
"Mar 05, 2018","5,595.50","5,639.10","5,647.50","5,584.20","35.77M","-0.77%"
"Mar 02, 2018","5,639.10","5,704.10","5,704.50","5,627.60","52.47M","-1.14%"
"Mar 01, 2018","5,704.10","5,736.40","5,736.40","5,688.80","43.72M","-0.56%"
"Feb 28, 2018","5,736.40","5,702.00","5,746.40","5,696.20","66.50M","0.60%"
"Feb 27, 2018","5,702.00","5,714.70","5,767.20","5,697.80","59.60M","-0.22%"
"Feb 26, 2018","5,714.70","5,690.60","5,746.20","5,683.90","54.44M","0.42%"
"Feb 23, 2018","5,690.60","5,643.40","5,690.60","5,643.40","59.78M","0.84%"
"Feb 22, 2018","5,643.40","5,665.10","5,691.10","5,616.30","80.01M","-0.38%"
"Feb 21, 2018","5,665.10","5,687.30","5,714.50","5,654.90","57.72M","-0.39%"
"Feb 20, 2018","5,687.30","5,685.00","5,701.30","5,652.50","52.09M","0.04%"
"Feb 19, 2018","5,685.00","5,603.70","5,703.50","5,580.50","45.82M","1.45%"
"Feb 16, 2018","5,603.70","5,551.30","5,623.90","5,551.30","54.44M","0.94%"
"Feb 15, 2018","5,551.30","5,540.00","5,564.90","5,538.70","49.36M","0.20%"
"Feb 14, 2018","5,540.00","5,552.80","5,579.40","5,521.50","39.10M","-0.23%"
"Feb 13, 2018","5,552.80","5,539.70","5,564.80","5,522.60","44.22M","0.24%"
"Feb 12, 2018","5,539.70","5,580.80","5,604.80","5,527.70","47.85M","-0.74%"
"Feb 09, 2018","5,580.80","5,642.50","5,642.50","5,532.40","53.22M","-1.09%"
"Feb 08, 2018","5,642.50","5,612.20","5,645.90","5,562.00","48.70M","0.54%"
"Feb 07, 2018","5,612.20","5,530.00","5,645.70","5,530.00","67.85M","1.49%"
"Feb 06, 2018","5,530.00","5,703.10","5,703.10","5,507.50","73.36M","-3.04%"
"Feb 05, 2018","5,703.10","5,809.40","5,809.40","5,694.10","52.67M","-1.83%"
"Feb 02, 2018","5,809.40","5,816.30","5,820.70","5,771.60","42.33M","-0.12%"
"Feb 01, 2018","5,816.30","5,773.70","5,822.90","5,773.70","53.89M","0.74%"
"Jan 31, 2018","5,773.70","5,751.60","5,779.60","5,716.90","64.78M","0.38%"
"Jan 30, 2018","5,751.60","5,802.40","5,802.40","5,740.10","46.45M","-0.88%"
"Jan 29, 2018","5,802.40","5,805.40","5,832.00","5,802.40","34.13M","-0.05%"
"Jan 25, 2018","5,805.40","5,834.60","5,834.60","5,768.50","41.75M","-0.50%"
"Jan 24, 2018","5,834.60","5,790.60","5,850.50","5,790.30","47.82M","0.76%"
"Jan 23, 2018","5,790.60","5,759.90","5,803.90","5,758.30","38.48M","0.53%"
"Jan 22, 2018","5,759.90","5,728.00","5,775.30","5,728.00","35.47M","0.56%"
"Jan 19, 2018","5,728.00","5,728.90","5,734.00","5,712.60","46.32M","-0.02%"
"Jan 18, 2018","5,728.90","5,731.80","5,738.90","5,703.10","43.97M","-0.05%"
"Jan 17, 2018","5,731.80","5,734.10","5,736.90","5,711.60","41.68M","-0.04%"
"Jan 16, 2018","5,734.10","5,746.00","5,748.50","5,720.40","37.42M","-0.21%"
"Jan 15, 2018","5,746.00","5,765.30","5,790.20","5,743.00","38.18M","-0.33%"
"Jan 12, 2018","5,765.30","5,772.60","5,805.40","5,765.30","51.61M","-0.13%"
"Jan 11, 2018","5,772.60","5,804.00","5,804.40","5,747.20","45.29M","-0.54%"
"Jan 10, 2018","5,804.00","5,875.30","5,881.40","5,801.30","53.11M","-1.21%"
"Jan 09, 2018","5,875.30","5,906.60","5,910.20","5,874.10","47.82M","-0.53%"
"Jan 08, 2018","5,906.60","5,896.70","5,922.00","5,894.10","28.76M","0.17%"
"Jan 05, 2018","5,896.70","5,841.70","5,896.70","5,841.70","33.23M","0.94%"
"Jan 04, 2018","5,841.70","5,878.50","5,912.40","5,833.70","36.11M","-0.63%"
"Jan 03, 2018","5,878.50","5,884.70","5,892.10","5,851.50","26.09M","-0.11%"
"Jan 02, 2018","5,884.70","5,897.10","5,920.00","5,860.00","24.60M","-0.21%"
"Dec 29, 2017","5,897.10","5,931.90","5,937.00","5,879.10","35.31M","-0.59%"
"Dec 28, 2017","5,931.90","5,952.60","5,964.60","5,901.00","25.21M","-0.35%"
"Dec 27, 2017","5,952.60","5,978.20","5,981.70","5,945.90","27.40M","-0.43%"
"Dec 22, 2017","5,978.20","5,961.40","5,988.00","5,960.10","39.78M","0.28%"
"Dec 21, 2017","5,961.40","6,008.00","6,016.30","5,950.30","75.40M","-0.78%"
"Dec 20, 2017","6,008.00","6,014.70","6,021.20","5,984.10","46.23M","-0.11%"
"Dec 19, 2017","6,014.70","6,017.50","6,038.90","6,012.30","65.83M","-0.05%"
"Dec 18, 2017","6,017.50","6,002.20","6,017.50","5,965.70","54.20M","0.25%"
"Dec 15, 2017","6,002.20","5,946.60","6,009.70","5,932.50","176.96M","0.93%"
"Dec 14, 2017","5,946.60","5,950.20","5,977.80","5,944.00","42.12M","-0.06%"
"Dec 13, 2017","5,950.16","5,921.90","5,950.20","5,900.30","67.87M","0.48%"
"Dec 12, 2017","5,921.86","5,942.40","5,955.50","5,921.90","41.43M","-0.35%"
"Dec 11, 2017","5,942.40","5,962.10","5,981.80","5,938.80","36.79M","-0.33%"
"Dec 08, 2017","5,962.10","5,962.00","5,976.10","5,947.00","50.40M","0.00%"
"Dec 07, 2017","5,962.00","5,960.80","5,990.70","5,948.00","61.36M","0.02%"
"Dec 06, 2017","5,960.80","6,012.50","6,013.20","5,955.50","59.35M","-0.86%"
"Dec 05, 2017","6,012.50","6,028.20","6,028.20","5,970.20","56.50M","-0.26%"
"Dec 04, 2017","6,028.20","6,040.90","6,074.60","6,020.30","45.43M","-0.21%"
"Dec 01, 2017","6,040.90","6,023.50","6,078.00","6,023.50","35.00M","0.29%"
"Nov 30, 2017","6,023.50","6,050.70","6,056.80","6,023.50","148.54M","-0.45%"
"Nov 29, 2017","6,050.70","6,077.80","6,091.80","6,039.30","46.51M","-0.45%"
"Nov 28, 2017","6,077.80","6,053.50","6,085.60","6,047.20","57.20M","0.40%"
"Nov 27, 2017","6,053.48","6,016.60","6,089.20","6,013.10","43.41M","0.61%"
"Nov 24, 2017","6,016.62","6,042.10","6,042.10","5,977.90","47.53M","-0.42%"
"Nov 23, 2017","6,042.09","6,018.80","6,054.30","6,014.20","43.70M","0.39%"
"Nov 22, 2017","6,018.84","6,012.90","6,061.40","6,011.70","51.34M","0.10%"
"Nov 21, 2017","6,012.93","5,979.40","6,019.50","5,954.70","50.51M","0.56%"
"Nov 20, 2017","5,979.38","6,001.30","6,001.30","5,927.70","43.17M","-0.37%"
"Nov 17, 2017","6,001.31","5,977.10","6,034.10","5,977.10","31.08M","0.40%"
"Nov 16, 2017","5,977.12","5,964.50","5,990.60","5,948.30","44.74M","0.21%"
"Nov 15, 2017","5,964.48","5,998.60","5,998.60","5,959.90","51.86M","-0.57%"
"Nov 14, 2017","5,998.62","6,049.50","6,049.50","5,975.60","45.85M","-0.84%"
"Nov 13, 2017","6,049.54","6,085.20","6,101.50","6,030.50","31.64M","-0.59%"
"Nov 10, 2017","6,085.19","6,098.10","6,106.40","6,073.60","27.33M","-0.21%"
"Nov 09, 2017","6,098.13","6,058.90","6,105.10","6,058.90","44.05M","0.65%"
"Nov 08, 2017","6,058.93","6,050.50","6,073.30","6,028.40","34.31M","0.14%"
"Nov 07, 2017","6,050.52","6,011.10","6,065.90","6,011.10","31.49M","0.66%"
"Nov 06, 2017","6,011.11","5,995.50","6,033.10","5,995.50","28.37M","0.26%"
"Nov 03, 2017","5,995.49","5,952.40","6,017.90","5,952.40","31.22M","0.72%"
"Nov 02, 2017","5,952.37","5,927.40","5,985.80","5,927.40","38.14M","0.42%"
"Nov 01, 2017","5,927.39","5,896.80","5,948.60","5,896.70","43.94M","0.52%"
"Oct 31, 2017","5,896.79","5,869.30","5,911.80","5,861.90","48.21M","0.47%"
"Oct 30, 2017","5,869.28","5,828.20","5,900.10","5,828.20","38.14M","0.71%"
"Oct 27, 2017","5,828.19","5,852.70","5,863.90","5,768.50","49.41M","-0.42%"
"Oct 26, 2017","5,852.73","5,873.80","5,877.70","5,828.90","53.63M","-0.36%"
"Oct 25, 2017","5,873.82","5,910.80","5,916.90","5,865.50","54.22M","-0.63%"
"Oct 24, 2017","5,910.79","5,894.50","5,928.00","5,876.70","35.36M","0.28%"
"Oct 23, 2017","5,894.48","5,919.70","5,933.20","5,888.80","29.35M","-0.43%"
"Oct 20, 2017","5,919.67","5,914.50","5,928.60","5,872.00","35.22M","0.09%"
"Oct 19, 2017","5,914.50","5,899.20","5,941.30","5,893.70","46.37M","0.26%"
"Oct 18, 2017","5,899.25","5,907.10","5,956.50","5,899.20","48.82M","-0.13%"
"Oct 17, 2017","5,907.09","5,866.30","5,913.00","5,859.40","37.76M","0.69%"
"Oct 16, 2017","5,866.33","5,854.50","5,888.70","5,853.20","36.56M","0.20%"
"Oct 13, 2017","5,854.47","5,846.40","5,864.60","5,829.60","32.11M","0.14%"
"Oct 12, 2017","5,846.38","5,785.90","5,849.00","5,785.90","43.51M","1.05%"
"Oct 11, 2017","5,785.91","5,714.20","5,787.70","5,712.90","36.66M","1.26%"
"Oct 10, 2017","5,714.18","5,709.40","5,736.40","5,703.90","36.99M","0.08%"
"Oct 09, 2017","5,709.39","5,679.20","5,722.40","5,677.80","33.29M","0.53%"
"Oct 06, 2017","5,679.24","5,620.60","5,679.24","5,620.60","38.64M","1.04%"
"Oct 05, 2017","5,620.60","5,603.30","5,638.40","5,602.90","36.40M","0.31%"
"Oct 04, 2017","5,603.27","5,642.20","5,647.30","5,601.10","39.70M","-0.69%"
"Oct 03, 2017","5,642.21","5,676.40","5,678.60","5,623.60","35.79M","-0.60%"
"Oct 02, 2017","5,676.41","5,658.80","5,721.50","5,658.10","25.56M","0.31%"
"Sep 29, 2017","5,658.84","5,648.40","5,662.70","5,626.80","50.88M","0.18%"
"Sep 28, 2017","5,648.40","5,650.40","5,673.20","5,628.60","50.65M","-0.03%"
"Sep 27, 2017","5,650.37","5,650.90","5,653.20","5,623.70","35.96M","-0.01%"
"Sep 26, 2017","5,650.93","5,654.20","5,688.30","5,645.20","45.77M","-0.06%"
"Sep 25, 2017","5,654.23","5,633.30","5,686.00","5,632.80","31.45M","0.37%"
"Sep 22, 2017","5,633.26","5,650.80","5,663.90","5,605.30","37.81M","-0.31%"
"Sep 21, 2017","5,650.79","5,744.10","5,744.10","5,628.90","63.59M","-1.63%"
"Sep 20, 2017","5,744.15","5,700.30","5,749.60","5,688.40","59.22M","0.77%"
"Sep 19, 2017","5,700.32","5,701.50","5,723.10","5,699.50","45.26M","-0.02%"
"Sep 18, 2017","5,701.50","5,671.80","5,717.00","5,671.40","31.37M","0.52%"
"Sep 15, 2017","5,671.80","5,722.00","5,724.70","5,671.80","64.51M","-0.88%"
"Sep 14, 2017","5,722.02","5,734.40","5,745.10","5,719.00","32.60M","-0.22%"
"Sep 13, 2017","5,734.43","5,772.80","5,787.90","5,734.40","38.27M","-0.67%"
"Sep 12, 2017","5,772.82","5,801.60","5,808.00","5,764.40","33.80M","-0.50%"
"Sep 11, 2017","5,801.59","5,755.40","5,823.30","5,755.40","33.10M","0.80%"
"Sep 08, 2017","5,755.39","5,760.90","5,777.50","5,738.90","32.97M","-0.10%"
"Sep 07, 2017","5,760.87","5,756.50","5,790.80","5,742.60","45.35M","0.08%"
"Sep 06, 2017","5,756.54","5,722.00","5,763.70","5,693.30","59.60M","0.60%"
"Sep 05, 2017","5,722.00","5,746.60","5,755.60","5,705.70","29.25M","-0.43%"
"Sep 04, 2017","5,746.62","5,761.30","5,763.30","5,727.20","25.40M","-0.25%"
"Sep 01, 2017","5,761.27","5,766.70","5,797.20","5,748.50","40.47M","-0.09%"
"Aug 31, 2017","5,766.74","5,712.60","5,774.10","5,712.60","165.62M","0.95%"
"Aug 30, 2017","5,712.60","5,670.60","5,742.00","5,670.60","56.98M","0.74%"
"Aug 29, 2017","5,670.59","5,704.00","5,708.70","5,654.00","48.62M","-0.59%"
"Aug 28, 2017","5,704.04","5,776.90","5,776.90","5,678.10","44.90M","-1.26%"
"Aug 25, 2017","5,776.85","5,763.40","5,783.20","5,711.30","64.04M","0.23%"
"Aug 24, 2017","5,763.42","5,766.40","5,769.10","5,726.20","61.21M","-0.05%"
"Aug 23, 2017","5,766.40","5,752.40","5,797.40","5,742.10","50.38M","0.24%"
"Aug 22, 2017","5,752.40","5,678.80","5,757.50","5,678.80","53.77M","1.30%"
"Aug 21, 2017","5,678.83","5,717.10","5,717.10","5,652.20","42.47M","-0.67%"
"Aug 18, 2017","5,717.09","5,788.60","5,788.60","5,696.30","44.76M","-1.23%"
"Aug 17, 2017","5,788.57","5,742.60","5,799.70","5,732.70","40.91M","0.80%"
"Aug 16, 2017","5,742.61","5,713.30","5,754.90","5,681.10","38.57M","0.51%"
"Aug 15, 2017","5,713.32","5,675.10","5,738.20","5,675.10","45.24M","0.67%"
"Aug 14, 2017","5,675.11","5,652.30","5,704.50","5,652.30","28.36M","0.40%"
"Aug 11, 2017","5,652.31","5,713.30","5,713.30","5,613.00","43.14M","-1.07%"
"Aug 10, 2017","5,713.30","5,690.60","5,731.40","5,689.50","39.50M","0.40%"
"Aug 09, 2017","5,690.65","5,692.90","5,709.80","5,674.20","31.04M","-0.04%"
"Aug 08, 2017","5,692.91","5,753.20","5,761.10","5,637.00","50.20M","-1.05%"
"Aug 07, 2017","5,753.15","5,673.30","5,763.80","5,673.30","29.22M","1.41%"
"Aug 04, 2017","5,673.33","5,630.70","5,684.40","5,630.70","37.50M","0.76%"
"Aug 03, 2017","5,630.74","5,605.20","5,637.70","5,569.80","38.04M","0.46%"
"Aug 02, 2017","5,605.17","5,574.40","5,621.10","5,574.40","39.97M","0.55%"
"Aug 01, 2017","5,574.40","5,522.80","5,574.40","5,502.10","80.72M","0.94%"
"Jul 31, 2017","5,522.76","5,509.00","5,564.40","5,493.50","54.15M","0.25%"
"Jul 28, 2017","5,508.97","5,615.10","5,615.10","5,506.60","60.31M","-1.89%"
"Jul 27, 2017","5,615.13","5,619.50","5,633.90","5,592.70","37.49M","-0.08%"
"Jul 26, 2017","5,619.53","5,613.50","5,653.70","5,612.80","44.12M","0.11%"
"Jul 25, 2017","5,613.55","5,558.80","5,635.20","5,558.80","35.75M","0.98%"
"Jul 24, 2017","5,558.83","5,600.70","5,600.70","5,518.20","36.72M","-0.75%"
"Jul 21, 2017","5,600.73","5,647.50","5,647.90","5,580.00","55.44M","-0.83%"
"Jul 20, 2017","5,647.48","5,608.60","5,647.90","5,595.30","47.50M","0.69%"
"Jul 19, 2017","5,608.62","5,590.80","5,641.60","5,564.60","46.26M","0.32%"
"Jul 18, 2017","5,590.80","5,611.40","5,626.50","5,557.90","57.70M","-0.37%"
"Jul 17, 2017","5,611.44","5,609.80","5,643.20","5,577.40","34.52M","0.03%"
"Jul 14, 2017","5,609.83","5,611.70","5,653.60","5,592.10","73.74M","-0.03%"
"Jul 13, 2017","5,611.66","5,534.70","5,617.80","5,534.70","67.29M","1.39%"
"Jul 12, 2017","5,534.65","5,607.50","5,611.30","5,534.10","52.17M","-1.30%"
"Jul 11, 2017","5,607.52","5,614.20","5,627.80","5,585.20","47.66M","-0.12%"
"Jul 10, 2017","5,614.23","5,605.20","5,659.80","5,605.20","48.34M","0.16%"
"Jul 07, 2017","5,605.19","5,676.10","5,676.10","5,574.40","53.73M","-1.25%"
"Jul 06, 2017","5,676.08","5,691.80","5,694.40","5,655.20","43.57M","-0.28%"
"Jul 05, 2017","5,691.77","5,740.60","5,742.80","5,690.30","39.13M","-0.85%"
"Jul 04, 2017","5,740.63","5,657.20","5,740.63","5,657.20","54.20M","1.47%"
"Jul 03, 2017","5,657.25","5,702.40","5,719.50","5,645.20","48.81M","-0.79%"
"Jun 30, 2017","5,702.44","5,830.40","5,830.40","5,694.60","64.28M","-2.19%"
"Jun 29, 2017","5,830.36","5,831.10","5,847.40","5,782.40","76.12M","-0.01%"
"Jun 28, 2017","5,831.15","5,878.50","5,878.50","5,812.10","53.00M","-0.80%"
"Jun 27, 2017","5,878.46","5,885.60","5,898.10","5,849.00","66.18M","-0.12%"
"Jun 26, 2017","5,885.57","5,888.80","5,928.10","5,867.00","127.37M","-0.06%"
"Jun 23, 2017","5,888.81","5,859.50","5,894.70","5,858.00","40.87M","0.50%"
"Jun 22, 2017","5,859.52","5,819.50","5,878.30","5,811.90","102.79M","0.69%"
"Jun 21, 2017","5,819.55","5,865.10","5,865.10","5,800.30","68.68M","-0.78%"
"Jun 20, 2017","5,865.09","5,909.80","5,931.40","5,865.09","55.11M","-0.76%"
"Jun 19, 2017","5,909.78","5,868.90","5,928.00","5,866.80","55.85M","0.70%"
"Jun 16, 2017","5,868.92","5,891.50","5,940.10","5,843.20","109.38M","-0.38%"
"Jun 15, 2017","5,891.46","5,937.40","5,952.10","5,884.80","132.09M","-0.77%"
"Jun 14, 2017","5,937.37","5,847.90","5,937.40","5,847.90","73.49M","1.53%"
"Jun 13, 2017","5,847.86","5,791.60","5,847.90","5,785.80","60.41M","0.97%"
"Jun 09, 2017","5,791.61","5,752.70","5,797.10","5,730.90","56.84M","0.68%"
"Jun 08, 2017","5,752.74","5,803.40","5,803.40","5,741.90","51.23M","-0.87%"
"Jun 07, 2017","5,803.40","5,826.50","5,833.90","5,790.10","64.17M","-0.40%"
"Jun 06, 2017","5,826.49","5,908.30","5,908.30","5,824.70","60.43M","-1.38%"
"Jun 05, 2017","5,908.27","5,902.20","5,940.90","5,887.80","55.64M","0.10%"
"Jun 02, 2017","5,902.19","5,839.00","5,906.10","5,839.00","68.33M","1.08%"
"Jun 01, 2017","5,838.99","5,775.10","5,849.30","5,775.10","45.38M","1.11%"
"May 31, 2017","5,775.06","5,787.80","5,810.90","5,773.80","67.79M","-0.22%"
"May 30, 2017","5,787.79","5,806.30","5,808.60","5,763.90","50.99M","-0.32%"
"May 29, 2017","5,806.33","5,766.80","5,828.40","5,766.80","42.07M","0.69%"
"May 26, 2017","5,766.80","5,800.20","5,804.50","5,752.20","48.94M","-0.58%"
"May 25, 2017","5,800.16","5,755.40","5,803.50","5,753.20","68.99M","0.78%"
"May 24, 2017","5,755.44","5,689.00","5,767.10","5,689.00","56.60M","1.17%"
"May 23, 2017","5,689.01","5,688.40","5,722.70","5,678.00","44.94M","0.01%"
"May 22, 2017","5,688.44","5,650.00","5,696.80","5,633.80","33.70M","0.68%"
"May 19, 2017","5,649.99","5,698.90","5,698.90","5,641.30","37.58M","-0.86%"
"May 18, 2017","5,698.89","5,687.80","5,699.00","5,619.00","60.47M","0.19%"
"May 17, 2017","5,687.82","5,754.10","5,754.10","5,684.60","45.61M","-1.15%"
"May 16, 2017","5,754.08","5,687.70","5,774.40","5,687.70","60.98M","1.17%"
"May 15, 2017","5,687.71","5,689.20","5,689.20","5,655.80","43.68M","-0.03%"
"May 12, 2017","5,689.17","5,762.20","5,762.20","5,684.00","55.46M","-1.27%"
"May 11, 2017","5,762.21","5,762.70","5,795.60","5,746.00","71.65M","-0.01%"
"May 10, 2017","5,762.65","5,712.10","5,774.60","5,712.10","69.33M","0.89%"
"May 09, 2017","5,712.08","5,666.50","5,720.20","5,666.50","54.64M","0.80%"
"May 08, 2017","5,666.47","5,606.20","5,673.70","5,606.20","78.64M","1.08%"
