Date,Utilities,Telecommunication_Services,Industrials,Consumer_Discretionary,Consumer_Staple,Energy,Real Estate,Financials,Health_Care,Materials,Information_Technology
1/5/2014,5346.5,1832.4,3944.6,1828.3,9949.9,13400.8,999.1,5877,14324.7,10216.2,739.5
1/3/2014,5371.29,1827.39,3951.74,1831.37,10022.21,13497.41,993.61,5875.02,14338.89,10232.15,739.1
1/2/2014,5386.12,1824.99,3973.43,1833.31,10025.05,13609.21,992.48,5887.17,14324.05,10318.22,745.39
1/1/2014,5396.2,1826.3,3975,1835.8,10056.8,13659.5,992.1,5896.4,14389.2,10258.6,747.7
12/31/2013,5379.48,1821.56,3968.9,1831.07,10015.98,13622.93,984.9,5875.67,14367.28,10209.69,741.46
12/30/2013,5394.36,1823.84,3965.17,1829.1,10021.12,13670.95,993.02,5881.06,14395.82,10214.7,743.06
12/29/2013,5389,1822.7,3958.2,1823.1,10002.1,13618,991.8,5878,14333.9,10202.4,739.7
12/27/2013,5370.16,1818.36,3944.63,1822.8,9994.82,13594.67,985.44,5849.88,14249.86,10101.72,740.28
12/26/2013,5372.7,1827.1,3978.5,1843.1,10043.5,13687.1,994.5,5895.7,14457.4,10117.3,745.2
12/24/2013,5367.32,1813.24,3955.8,1819,9987.07,13631.04,995.66,5864.35,14354.42,10048.5,746.27
12/23/2013,5325.1,1801.36,3905.28,1795.82,9933.2,13502.49,996.89,5830.29,14216.01,10011.8,742.87
12/22/2013,5312.9,1798.7,3913.6,1791.2,9920,13555.9,990,5825.8,14194.6,10012,740.6
12/20/2013,5352.94,1800.71,3908.77,1779.5,9872.08,13408.08,998.78,5787.79,14065.67,10011.85,735.61
12/19/2013,5354.65,1770.13,3866.75,1760.69,9794.95,13198.89,988.21,5712.84,13918.15,9903.72,723.96
12/18/2013,5268.13,1745.04,3776.55,1724.12,9598.63,12880.35,971.39,5601.07,13798.68,9650.02,709.49
12/17/2013,5306.98,1738.3,3819.54,1743.38,9688.24,12921.77,961.56,5592.39,13837.09,9637.15,716.84
12/16/2013,5348.29,1725.09,3792.71,1741.97,9562.46,12943.84,967.39,5585.65,13751.7,9635.6,712.59
12/15/2013,5348.8,1712.4,3779.9,1731.9,9571.1,13000.4,969.1,5612.5,13679.3,9627.6,710.8
12/13/2013,5301.06,1721.33,3762.96,1726.85,9536.55,13024.92,972.27,5615.48,13809.7,9646.83,708.56
12/12/2013,5257.12,1718.08,3722.49,1725.94,9519.02,12858.16,963.7,5574.7,13639.89,9571.48,711.24
12/11/2013,5255.23,1730.02,3766.19,1732.43,9494.85,13049.23,970.85,5617.41,13709.19,9706.45,722.55
12/10/2013,5212.86,1733.47,3798.72,1737.41,9589.42,13142.32,980.28,5661.56,13865.93,9801.72,722.98
12/9/2013,5244.38,1734.58,3772.7,1732.19,9631.12,13184.65,981.67,5663.82,13804.59,9804.83,726.06
12/8/2013,5264.1,1736.9,3803.7,1743.5,9657.6,13202.3,981.8,5694.2,13865.3,9837.4,724.7
12/6/2013,5291.29,1719.96,3789.24,1754.06,9637.09,13294.06,983.69,5745.62,13868.84,9822.6,724
12/5/2013,5291.51,1720.38,3816.84,1754.52,9629.18,13214.45,992.48,5770.38,13955.76,9824.35,721.31
12/4/2013,5326.81,1744.64,3874.73,1783.04,9777.29,13369.98,1007.01,5889.34,14121.13,9837.54,720.66
12/3/2013,5318.36,1737.36,3860.27,1776.88,9823.49,13231.91,999.88,5873.14,14179.38,9758.74,717.16
12/2/2013,5336.76,1746.64,3859.25,1782.62,9878.05,13187.92,996.17,5892.19,14109.64,9895.67,721.59
12/1/2013,5375.4,1749,3897.3,1796.5,9883.4,13254.9,1010.6,5942.2,14166.1,9992.3,728.8
11/29/2013,5379.61,1747.04,3895.55,1801.76,9881.3,13187.78,1016.61,5951.83,14199.92,9976.54,731.99
11/28/2013,5395.87,1750.89,3924.97,1808.22,9968.52,13361.87,1014.77,5965.23,14280.86,9924.92,733.57
11/27/2013,5404.81,1753.02,3941.11,1798.56,10045.81,13412.9,1021.94,5954.71,14150.97,9926.53,728.25
11/26/2013,5459.18,1754.88,3971.82,1806.73,10102.14,13558.7,1024.57,5953.07,14217.81,10064.81,727.07
11/25/2013,5451.66,1754.8,3990.61,1810.79,10111.96,13504.72,1026.66,5927.81,14231.1,10114.62,727.1
11/24/2013,5480.5,1757.3,3994.1,1819.9,10195.5,13592.4,1030.5,5937.6,14221.1,10111.8,730.9
11/22/2013,5461.99,1748.01,3962.96,1804.17,10098.78,13522.25,1021.78,5911.18,14059.11,10086.58,723.64
11/21/2013,5409.18,1733.63,3898.01,1786.19,10041.3,13344.59,1008.2,5857.94,13989.53,10014.89,719.82
11/20/2013,5421.24,1750.97,3915.94,1785.76,10064.62,13325.16,1017.28,5882.98,13963.69,10058.45,730.24
11/19/2013,5410.48,1765.12,3944.24,1799.47,10078.77,13692.36,1029.24,5926.41,14111.36,10151.86,745.16
11/18/2013,5417.33,1779.26,3988.09,1810.76,10141.94,13791.21,1040.99,5964.83,14002.23,10205.33,750.64
11/17/2013,5415,1777.1,3961.3,1811.2,10102.3,13766.6,1041.4,5955.6,13970.6,10188.9,748
11/15/2013,5449.36,1787.75,3994.39,1826.87,10149.95,13875.83,1049.11,5987.82,14055.69,10203.38,751.99
11/14/2013,5408.98,1773.83,3945.69,1801.99,10108.06,13762.53,1043.02,5923.17,14003.28,10160.08,749.57
11/13/2013,5433.5,1765.93,3931.43,1784.16,10102.45,13774.26,1041.03,5874.32,13849.86,10059.41,752.1
11/12/2013,5496.2,1776.42,3979.24,1801.27,10204.69,14016.18,1052.05,5982.34,14016.81,10146.28,745.62
11/11/2013,5485.44,1777.65,3961.41,1808.05,10174.58,13920.4,1047,5995.6,14035.91,10066.2,745.87
11/10/2013,5505.4,1787,4002.6,1822.5,10202.8,14027.6,1050.4,6039.8,14102.2,10128.1,741.6
11/8/2013,5509.19,1791.79,3976.42,1802.59,10160.18,13958.43,1044.74,6026.42,13988.22,10053.79,736.16
11/7/2013,5532.89,1780.58,3974.98,1824.56,10137.03,14047.16,1042.06,6047.8,14026.19,10152.5,743.32
11/6/2013,5500.26,1789.62,3967.84,1810.65,10105.35,14046.72,1038.37,6087.27,13886.92,10165.32,740.29
11/5/2013,5501.3,1778.73,3998.68,1827.21,10104.35,14141,1047.7,6079.17,14020.51,10100.4,738.45
11/4/2013,5464.02,1777.32,3956.65,1815.52,10070.77,13957.41,1042.69,6036.07,14025.78,9973.21,732.5
11/3/2013,5498.2,1785.8,3998,1832.9,10118.4,14053,1047,6078.2,14195.2,10007.4,736.5
11/1/2013,5485.36,1786.02,3984.26,1821.81,10163.31,14066.58,1043.86,6052.23,14155.04,9974.3,734.37
10/31/2013,5552.68,1793.14,4039.61,1827.1,10171.49,14074.13,1045.54,6044.4,14262.25,10050.26,742.23
10/30/2013,5509.45,1789.52,4024.98,1819.48,10075.75,14022.61,1040.45,6089.65,14158.16,10029.56,734.38
10/29/2013,5471.58,1785.13,4018.95,1805.06,10009.44,13893.81,1044.63,6082.16,14035.15,10027.62,728.06
10/28/2013,5523.09,1778.72,4079.63,1813.71,10060.03,14092.48,1048.14,6088.38,14086.66,10128.27,727.43
10/27/2013,5516.6,1782.7,4096.9,1827.4,10105.9,14132.8,1053.7,6097.4,14059.2,10141.2,731.7
10/25/2013,5464.69,1754.79,4066.29,1818,9993.34,13970.4,1040.77,6015.85,13840.91,10021.12,724.7
10/24/2013,5492.03,1744.99,4079.37,1816.68,9992.45,13858.28,1044.38,5984.01,13967.13,10016.6,735.51
10/23/2013,5441.02,1742.16,4059.88,1812.84,10016.78,13896.76,1044.54,5942.76,13868.19,10050.82,735.88
10/22/2013,5529.39,1735.33,4073.92,1820.56,10062.71,13972.27,1047.62,5979.59,14044.37,9973.26,733.3
10/21/2013,5509.48,1737.93,4057.22,1823.5,10039.64,14019.87,1045.72,5961.09,14025.35,9846.5,718.19
10/20/2013,5549.5,1743.1,4051.8,1821.6,10061.1,14017.5,1051.3,5990.7,14005.1,9830.6,724.1
10/18/2013,5509.66,1740.99,4033.4,1810.81,9928.66,13977.65,1047.18,5934.76,14059.71,9730.02,715.43
10/17/2013,5487.79,1715.32,4019.27,1790.29,9827.31,13953.1,1037.96,5886.76,13905.45,9703.78,708.9
10/16/2013,5491.56,1715.48,4013.2,1786.04,9875.51,13966.86,1037.26,5837.87,13775.34,9709.88,708.25
10/15/2013,5494.79,1728.86,4008.37,1786.48,9883.58,14016.12,1038.62,5839.86,13688.2,9636.42,718.41
10/14/2013,5511.39,1705.04,3953.36,1771.84,9849.89,13759.69,1032.34,5785.19,13734.05,9517.85,697.14
10/13/2013,5527.2,1715.5,3962.4,1767,9848.3,13718.7,1033.6,5776.6,13783.2,9515.6,697
10/11/2013,5557.91,1719.13,3990.14,1777.28,9907.99,13833.26,1033.5,5797.05,13843.64,9567.67,706.6
10/10/2013,5509.81,1700.77,3909.33,1749.33,9829.43,13696.76,1019.83,5687.36,13630.52,9413.78,707.24
10/9/2013,5486.02,1697.36,3893.83,1757.56,9828,13702.17,1019.92,5690.18,13632.42,9473.2,711.69
10/8/2013,5498.56,1697.65,3879.25,1765.94,9813.37,13695.74,1020.93,5684.99,13721.56,9451.5,707.32
10/7/2013,5482.77,1701.81,3890.72,1772.76,9840.52,13798.78,1027.99,5701.7,13575.94,9466.48,709.18
10/6/2013,5504.7,1713,3942.9,1788.2,9929.7,13911.3,1034.1,5757.4,13711.3,9560.3,715.5
10/4/2013,5509.26,1712.93,3922.02,1783.79,9916.27,13902.45,1029.37,5755.77,13707.11,9574.46,717.03
10/3/2013,5547.28,1720.84,3952.23,1800.74,9970.3,13945.57,1033.47,5777.68,13720.14,9653.38,722.17
10/2/2013,5517.36,1710.13,3980.36,1795.21,9938.07,14007.6,1031.31,5748.5,13683.77,9586.86,718.93
10/1/2013,5467.35,1710.89,3990.15,1776.08,9880.45,13964.31,1022.09,5730.25,13657.55,9644.64,711.36
9/30/2013,5482.21,1720.03,3967.91,1780.92,9919.09,14041.27,1018.59,5731.84,13650.95,9723.69,716.82
9/27/2013,5536.39,1737.93,4015.49,1800.12,10059.19,14371.48,1023.99,5841.07,13872.59,9886.16,724.81
9/26/2013,5478.54,1717.87,3996.2,1787.98,10054.95,14259.62,1018.1,5841.88,13719.51,9886.19,721.45
9/25/2013,5465.4,1707.56,3990.52,1785.23,10036.36,14217.63,1022.94,5824.98,13757.19,9805.56,716.23
9/24/2013,5440.61,1708.49,3948.01,1767.68,9893.65,14050.7,1021.89,5779.77,13642.33,9755.97,710.81
9/23/2013,5465.69,1714.51,3952.5,1768.39,9882.96,14012.78,1024.24,5807.93,13675.29,9816.53,713.07
9/20/2013,5498.97,1718.03,3982.84,1766.9,9991.82,14165.45,1024.88,5816.17,13673.94,9911.68,715.08
9/19/2013,5452.67,1705.63,4000.29,1778.65,9944.33,14109.27,1033.82,5841.72,13810.32,10003.83,724.57
9/18/2013,5431.57,1698.93,3945.21,1760.89,9950.86,13962.88,1017.29,5784.45,13740.66,9779.43,719.8
9/17/2013,5401.21,1702.48,3956.83,1773.91,9990.4,14069.72,1013.73,5778.9,13843.06,9850.86,718
9/16/2013,5348.25,1695.31,3964.61,1781.18,10018.22,14121.89,1013.34,5746.79,13917.13,9919.48,718.9
9/13/2013,5386.3,1683.48,3934.88,1774.51,9984.08,14005.05,1010.59,5715.24,13890.5,9852.84,721.56
9/12/2013,5363.4,1682.1,3952.09,1782.12,9930.06,14095.65,1005,5739.3,13857.58,9974.65,734.11
9/11/2013,5377.22,1666.13,3922.8,1775.96,9880.87,14060.91,1007.17,5746.98,13835.9,9954.66,724.96
9/10/2013,5394.24,1670.06,3884.06,1768.3,9878.95,14117.37,1002.98,5704.71,13779.17,9820.77,720.93
9/9/2013,5433.23,1667.31,3881.76,1758.46,9859.49,14117.08,1003.77,5674.36,13840.22,9759.39,711.69
9/6/2013,5465.12,1657.53,3876.98,1745.49,9872.98,14026.46,997.44,5626.75,13830.01,9630.62,708.27
9/5/2013,5493.19,1663.71,3882.37,1745.19,9865.07,14033.58,997.3,5607.19,13888.79,9661.96,706.3
9/4/2013,5509.02,1673.79,3864.65,1746.66,9938.72,14094.27,1007.95,5632.53,13831.41,9711.78,705.11
9/3/2013,5575.25,1690.8,3852.09,1761.33,10060.62,14119.3,1019.1,5675,14040.65,9748.09,706.21
9/2/2013,5464.28,1704.07,3836.74,1777.96,10129.95,14028.18,1014.44,5668.35,14173.49,9640.63,708.68
8/30/2013,5475.68,1690.86,3791.27,1740.16,9977.52,13770.29,1008.79,5610.88,13986.37,9612.24,698.25
8/29/2013,5394.06,1670.31,3747.56,1722.92,9868.29,13658.04,1008.9,5576.89,13800.45,9532.51,697.77
8/28/2013,5385.28,1680.29,3717.28,1731.81,9774.5,13519.98,1011.38,5587.7,13911.25,9490.08,694.12
8/27/2013,5310.01,1685.56,3761.26,1753.46,9729.02,13602.13,1014.07,5657.88,13897.4,9691.83,706.32
8/26/2013,5331.96,1688.01,3771.32,1755.92,9657.58,13689.43,1012.75,5642.47,13848.35,9700.06,702.03
8/23/2013,5276.38,1689.72,3794.95,1748.63,9642.68,13763.64,1006.92,5616.93,13793.36,9675.65,703.5
8/22/2013,5345.37,1688.09,3742.38,1720.82,9587.8,13554.87,1007.69,5573.31,13661.65,9542.55,694.12
8/21/2013,5335.93,1702.14,3763.64,1717.55,9663.64,13539.11,1014.67,5594.48,13724.6,9619.7,710.05
8/20/2013,5272.43,1708.43,3727.9,1709.29,9611.8,13551.92,1006.03,5545.54,13631.05,9690.23,697.34
8/19/2013,5300.38,1698.18,3761.3,1716.86,9831.14,13574.07,1002.12,5579.26,13413.63,9806.53,708.01
8/16/2013,5301.05,1760.34,3740.82,1704.79,9695.71,13464.37,1009.02,5600.56,13215.82,9787.6,707.85
8/15/2013,5312.04,1760.34,3741.7,1705.11,9819.95,13350.47,1015.93,5660.16,13313.28,9884.66,712.15
8/14/2013,5392.72,1767.21,3749.22,1719.07,9939.95,13388.2,1014.33,5645.58,13604.14,9837.88,699.6
8/13/2013,5398.04,1766.95,3760.95,1701.62,9848.81,13403.88,1024.15,5634.97,13871.65,9881.32,713.84
8/12/2013,5438.1,1762.42,3692.78,1693.38,9746.89,13270.7,1025.98,5587.73,13482.25,9796.94,705.11
8/9/2013,5415.31,1752.98,3631.26,1680.46,9700.87,13166.8,1026.73,5550.11,13577.22,9518.73,697.54
8/8/2013,5395.66,1768.93,3666.72,1689.18,9764.11,13190.16,1032.7,5580.26,13696.04,9362.89,699.93
8/7/2013,5405.46,1730.37,3643.02,1666.67,9664.63,13177.55,1016.3,5517.75,13484.64,9275.77,687.55
8/6/2013,5471.93,1751.07,3720.41,1695.48,9769.85,13414.4,1027.06,5621.6,13750.69,9510.94,695.46
8/5/2013,5458.79,1743.58,3711.58,1706.56,9802.04,13537.76,1008.15,5618.44,13829.88,9532.31,694.76
8/2/2013,5477.68,1746.75,3712.7,1691.59,9837.18,13537.51,1016.2,5635.73,13869.73,9503.51,693.07
8/1/2013,5486.18,1732.61,3677.82,1681.84,9792.16,13403.65,1020.7,5562.79,13730.21,9383.4,686.45
7/31/2013,5414.75,1722.33,3637.85,1659.65,9741.74,13251.91,1021.38,5607.08,13628.44,9269.18,679.29
7/30/2013,5422.83,1724.08,3628.49,1651.67,9687.73,13155.5,1036.1,5606.56,13512.21,9312.82,668.5
7/29/2013,5443.04,1697.4,3645.08,1651.56,9809.63,13192.89,1046.66,5609.68,13578.75,9231.77,676.85
7/26/2013,5436.88,1696.7,3661.49,1647.48,9780.17,13345.8,1045.14,5583.91,13571.97,9270.76,671.89
7/25/2013,5423.97,1704,3646.19,1642.49,9738.37,13306.72,1045.03,5568.01,13581.24,9310.17,672.05
7/24/2013,5549.34,1726.64,3692.67,1645.45,9728.47,13449.58,1029.46,5529.28,13479.62,9350.93,680.95
7/23/2013,5521.57,1708.23,3707.27,1658.86,9709.17,13533.86,1021.68,5500.4,13637.24,9246.31,684.17
7/22/2013,5534.46,1701.44,3682.59,1657.18,9673.18,13658.54,1025.07,5489.77,13526.03,9172.26,681.74
7/19/2013,5530.89,1691.85,3696.88,1644.39,9596.08,13513.12,1028.17,5461.91,13470.07,9082.73,676.5
7/18/2013,5479.22,1678.56,3725.08,1638.25,9609.46,13509.39,1026.97,5491.73,13417.06,9196.67,678.72
7/17/2013,5484.64,1664.53,3726.31,1645.6,9615.74,13423.05,1020.08,5461.34,13529.79,9212.98,678.43
7/16/2013,5539.86,1676.65,3711.68,1649.76,9612.34,13413.16,1028.66,5498.82,13591.49,9056.16,698.42
7/15/2013,5556.49,1668.62,3712.45,1661.45,9648.33,13467.37,1027.61,5478.52,13616.38,9051.88,696.98
7/12/2013,5561.1,1668.38,3718.03,1648.47,9732.62,13424.42,1026.2,5450.8,13598.19,9085.99,689.4
7/11/2013,5536.06,1662.36,3702.89,1640.06,9661.37,13456.49,1029.84,5474.99,13618.72,8953.44,692.28
7/10/2013,5470.59,1650.85,3668.7,1634.07,9668.14,13263.59,1034.76,5412.59,13628.18,8657.74,681.73
7/9/2013,5449.52,1647.94,3619.98,1637.98,9668.19,13150.25,1045.52,5402.16,13413.43,8607.93,683.43
7/8/2013,5402.64,1657.01,3576.78,1620.46,9511.63,13034.86,1026.97,5302.63,13197.51,8479.4,668.86
7/5/2013,5415.17,1646.19,3606.93,1612.89,9575.03,12948.62,1045.21,5332.64,13250.44,8669.57,673.62
7/4/2013,5377.06,1622.58,3577.15,1600.84,9507.43,12847.71,1026.7,5271.4,13251.57,8587.24,662.84
7/3/2013,5299.6,1611.93,3533.79,1581.7,9451.41,12510.61,1020.18,5232.35,12963.17,8471.87,674.36
7/2/2013,5299.91,1637.91,3597.27,1591.97,9672.36,12727.83,1041.43,5326.42,13197.87,8695.22,688.42
7/1/2013,5189.68,1612.07,3512.34,1546.96,9428.59,12301.86,1009.94,5210.57,12818.39,8382.94,670.17
6/28/2013,5274,1646.8,3584.65,1573.06,9639.85,12507.13,1029.75,5328.53,13054.03,8479.32,680.19
6/27/2013,5328.47,1649.49,3597.12,1582.67,9665.56,12502.56,1019.66,5327.97,13135.34,8504.43,690.88
6/26/2013,5224.13,1604.42,3534.16,1548.01,9441.93,12314.28,1001.34,5229.34,12941.37,8473.08,688.43
6/25/2013,5182.85,1559.45,3461.43,1520.81,9412.75,12193.8,986.08,5141.8,12923.06,8283.79,680.5
6/24/2013,5167.97,1553.97,3480.21,1535.71,9347.57,12412.99,995.47,5144.99,12721.82,8400.81,675.88
6/21/2013,5277.44,1570.32,3537.1,1547.87,9388.1,12795.36,1008.66,5207.91,12601.97,8660.28,680.99
6/20/2013,5319.66,1580.37,3518.16,1559.41,9453.8,12675.58,1022.72,5253.71,12619.03,8638.66,689.74
6/19/2013,5395.65,1604.55,3603.09,1567.77,9572.46,12877.65,1048.77,5391.66,12562.79,8898.99,682.9
6/18/2013,5312.38,1600.71,3530.18,1537.93,9414.34,12671.17,1033.71,5363.93,12535.67,8783.64,668
6/17/2013,5354.26,1603.3,3569.22,1532.65,9477.15,12751.89,1016.09,5361.93,12550.96,8820.61,670.59
6/14/2013,5291.83,1603.98,3557.25,1532.44,9402.72,12750.17,1010.72,5280.2,12470.21,8878.65,682.48
6/13/2013,5229.68,1582.77,3489.68,1499.59,9185.73,12514.29,1005.34,5164.7,12498.2,8677.13,662.35
6/12/2013,5333.67,1590.74,3528.27,1533.19,9276.22,12762.44,1015.78,5130.76,12611.56,8890.79,671.41
6/11/2013,5347.03,1586.5,3548.48,1545.17,9341.82,12887.52,1019.74,5174.24,12692.98,8941.6,672.13
6/7/2013,5351.16,1594.54,3534.44,1528.35,9365.23,12721.78,1024.99,5149.86,12431.46,8945.34,663.75
6/6/2013,5330.48,1584.31,3570.05,1536.38,9375.72,12786.36,1024.66,5194.55,12445.67,9164.98,666.72
6/5/2013,5374.19,1611.28,3620.4,1557.08,9493.27,12994.22,1024.72,5244.44,12603.43,9256.15,675.54
6/4/2013,5437.5,1608.02,3651.35,1566.94,9564.98,13132.83,1038.49,5348.28,12655.68,9372.04,685.46
6/3/2013,5463.13,1604.21,3654.71,1569.55,9631.71,13079.66,1035.21,5330.5,12632.52,9290.88,699.42
5/31/2013,5471.37,1632.97,3705.73,1591.38,9675.36,13272.73,1055.18,5329.65,12877.46,9450.09,723.63
5/30/2013,5392.74,1643.01,3717.18,1593.73,9724.07,13257.77,1047.18,5350.87,13001.65,9340.47,726.36
5/29/2013,5444.58,1690.72,3735.4,1616.78,9804.68,13229.2,1073.8,5394.42,13026.71,9447.05,730.2
5/28/2013,5478.21,1694.2,3684.76,1588.19,9885.27,13130.92,1076.11,5463.94,12742.44,9216.91,720.86
5/27/2013,5495.61,1687.12,3664.66,1576.16,9864.66,13131.45,1078.47,5446.54,12691.51,9244.88,710.91
5/24/2013,5536.57,1675.13,3678.55,1593.55,9920.66,13138.6,1075.57,5455.28,12801.4,9384.83,716.1
5/23/2013,5619.85,1705.58,3730.68,1631.45,10113.09,13321.76,1089.2,5545.41,13035.6,9481.16,734.66
5/22/2013,5765.75,1773.81,3779.68,1645.53,10266.68,13428.21,1110.86,5699.2,13096.53,9600.89,721.81
5/21/2013,5728.67,1771.06,3764.99,1658.51,10272.05,13368.6,1135.36,5763.44,13058.97,9504.45,722.27
5/20/2013,5770.06,1761.11,3816.26,1677.93,10284.81,13430.2,1128.18,5816.32,13154.01,9481.52,722.07
5/17/2013,5699.66,1753.27,3810.69,1669.87,10284.3,13374.02,1126.33,5773.91,13155.28,9423.25,715.7
5/16/2013,5654.56,1752.5,3803.7,1664.92,10442.77,13224.92,1126.94,5755.25,13132.42,9333.04,713.14
5/15/2013,5715.45,1732.16,3836.12,1684.34,10264.46,13272.03,1120.85,5783.47,13404.36,9472.92,721.97
5/14/2013,5706.25,1734.45,3909.66,1694.1,10345.16,13302.61,1131.78,5782.36,13392.91,9662.34,721.72
5/13/2013,5734.02,1738.58,3891.13,1689.22,10357.07,13320.05,1130.32,5765.91,13247.29,9657.91,706.76
5/10/2013,5719.45,1730.66,3904.76,1682.04,10241.52,13342.69,1120.12,5754.45,13131.7,9749.66,697.85
5/9/2013,5695.35,1737.51,3872.8,1680.97,10171.23,13216.52,1114.45,5778.44,12924.72,9696.16,687.04
5/8/2013,5661.61,1749.34,3882.2,1665.79,10146.43,13155.29,1113.65,5809.21,12770.39,9627.37,689.74
5/7/2013,5627.38,1728.18,3819.39,1651.91,10176.98,13079,1098.23,5734.84,13044.2,9428.65,684.73
5/6/2013,5602.86,1745.22,3808.37,1633.56,10403.31,12931.23,1101.46,5800.21,12939.31,9240.45,675.18
5/3/2013,5578.12,1754.3,3776.21,1634.37,10442.75,12727.37,1099.8,5802.1,12949.66,8997.93,672.55
5/2/2013,5633.91,1743.05,3788.12,1614.62,10482.04,12696.72,1100.9,5824.39,12770.1,8955.67,664.91
5/1/2013,5716.18,1733.22,3841.2,1626.69,10565.08,12861.59,1093.83,5838.8,12921.64,9100.92,676.99
4/30/2013,5760.9,1716.71,3870.11,1636.81,10634.26,12945.58,1096.96,5851.37,12947.76,9233.16,679.02
4/29/2013,5746.08,1699.39,3855.22,1633.54,10626.12,13000.2,1090.22,5707.63,12959.33,9202.08,675.94
4/26/2013,5776.77,1695.05,3844.28,1625.47,10578.08,13006.92,1085.37,5649.47,12805.78,9226.44,675.58
4/24/2013,5815.77,1681.07,3862,1637.44,10661.74,13061.49,1101.9,5681.55,12918.52,9049.95,676.51
4/23/2013,5689.07,1667.93,3785.4,1616.39,10521.92,12879.24,1088.32,5563.78,12613.44,8955.54,675.63
4/22/2013,5647.64,1641.38,3745.41,1593.6,10309.04,12368.35,1080.34,5503.67,12486.85,9063.26,663.29
4/19/2013,5594.66,1640.35,3718.55,1573.95,10284.38,12218.47,1088.49,5476.33,12362.54,8945.67,664.54
4/18/2013,5603.91,1650.41,3664.34,1585.14,10338.17,11998.91,1084.48,5532.44,12331.7,8679.55,657.14
4/17/2013,5654.79,1661.04,3754.84,1601.71,10324.22,12563.09,1088.95,5566.06,12444.4,9094.41,665.35
4/16/2013,5636.23,1615.7,3721.09,1577.02,10083.07,12600.87,1071.97,5490.16,12304.11,9129.91,656.58
4/15/2013,5603.63,1601.97,3755.06,1581.96,10057.75,12820.83,1066.5,5494.07,12271.69,9246.14,659.81
4/12/2013,5591.54,1589.45,3818.15,1584.47,10091.99,13063.95,1064.77,5486.14,12378.86,9622.51,672.74
4/11/2013,5578.79,1585.49,3865.06,1588.67,10037.16,12962.52,1043.17,5467.19,12388.11,9645.66,671.26
4/10/2013,5555.98,1575.49,3848.31,1574.15,9921.3,12857.43,1037.01,5396.43,12223.31,9710.27,659.09
4/9/2013,5582.82,1577.49,3834.08,1591.18,10018.99,12876.08,1035.55,5434.05,12314.79,9556.67,660.08
4/8/2013,5528.32,1546.03,3784.44,1584.36,9915.98,12700.55,1033.93,5347.74,12381.73,9368.66,662.02
4/5/2013,5517.45,1559.3,3788.08,1567.45,9886.44,12631.08,1032.22,5338.64,12302.06,9297.97,670.25
4/4/2013,5535.88,1562.42,3767.81,1561.66,10032.08,12789.79,1034.81,5392.82,12490.08,9173.57,666.93
4/3/2013,5547.53,1562.82,3824.14,1574.1,10024.1,12964.94,1035.83,5426.44,12512.12,9380.19,670.86
4/2/2013,5536.61,1542.47,3867.31,1566.24,10045.17,13098.07,1033.62,5443.43,12541.76,9558.58,670.76
4/1/2013,5564.9,1558.4,3879.7,1574.5,10040.2,13255.7,1027.1,5426,12664.9,9610.2,679.2
3/28/2013,5540.69,1551.1,3866.77,1564.35,9927.1,13096.48,1013.44,5392.8,12565.71,9610.11,681.92
3/27/2013,5500.36,1564.01,3859.67,1575.58,10011.35,13322.51,1021.38,5408.64,12538.46,9734.68,675.23
3/26/2013,5510.42,1539.79,3803.12,1562.72,9960.3,13259.42,1016.33,5362.38,12365.74,9643.2,669.24
3/25/2013,5499.04,1550.35,3818.42,1566.17,9991.31,13319.54,1017.49,5409.85,12420.79,9787.63,668.45
3/24/2013,5523.5,1565.8,3860.6,1567.5,10048.1,13312.7,1030.1,5436.9,12462.8,9856.1,667.1
3/22/2013,5492.6,1556.84,3794.49,1552.73,10025.94,13273.09,1018.62,5364.9,12379.71,9773.91,664.28
3/21/2013,5467.51,1559.24,3814.17,1563.26,9956.97,13300.5,1017.94,5338.01,12438.96,9784.52,675.51
3/20/2013,5525.55,1557.97,3838.14,1559.72,10078.05,13196.7,1021,5340.6,12401.96,9804.27,682.18
3/19/2013,5512.05,1544.25,3837.2,1567.41,10038.66,13324.16,1021.71,5345.48,12482.24,9980.72,688.7
3/18/2013,5516.58,1542.89,3856.99,1567.01,10259.65,13363.69,1024.81,5366.94,12603.86,10029.01,693.69
3/17/2013,5521.5,1549.7,3868.1,1562.4,10355.1,13351.5,1019.8,5390.6,12631.2,10067.5,696.4
3/15/2013,5631.49,1545.09,3927.65,1588.42,10561.65,13609.82,1039.56,5481.98,12897.82,10257.47,714.81
3/14/2013,5517.84,1534.24,3862.68,1563.64,10321.26,13316.67,1029.21,5379.91,12561.46,10150.29,701.34
3/13/2013,5557.17,1550.67,3905.59,1576.37,10386.88,13484.59,1038.43,5437.02,12571.52,10377.76,699.1
3/12/2013,5538.48,1535.04,3896.17,1576.98,10392.77,13467.18,1041.48,5517.7,12649.85,10319.52,704.88
3/11/2013,5633.35,1551.58,3930.56,1590.68,10489.42,13702.81,1041.06,5521.56,12651.55,10414.61,704.27
3/10/2013,5615.1,1531.7,3917.3,1584.8,10413.3,13712.5,1039,5500.6,12584.2,10375.4,699.6
3/8/2013,5571.43,1534.92,3912.94,1577.85,10412.92,13612.43,1035.66,5492.28,12584.95,10437.22,697.62
